Type,Reservation Day,Check-in Day,Occupancy_duration,Decision,Cancel_Date
True,107,197,7,1,
True,153,201,3,1,
True,44,201,3,1,
True,57,197,7,1,
True,203,203,1,1,
True,4,205,6,1,
True,155,200,5,1,
True,71,197,8,1,
True,174,202,3,1,
True,22,200,5,1,
True,204,204,1,1,
True,131,196,9,1,
True,170,197,8,1,
True,204,204,1,1,
True,96,202,3,1,
True,202,204,1,1,
True,15,18,1,1,
True,173,173,1,1,
True,146,202,4,1,
True,104,200,6,1,
True,103,199,7,1,
True,204,204,2,1,
True,155,199,7,1,
True,152,203,3,1,
True,106,200,6,1,
True,138,201,5,1,
True,47,200,7,1,
True,183,205,2,1,
True,164,203,4,1,
True,195,205,2,1,
True,142,199,8,1,
True,142,199,8,1,
True,167,205,2,1,
True,152,203,4,1,
True,103,201,6,1,
True,103,201,6,1,
True,131,203,4,1,
True,2,264,4,1,
True,155,201,7,1,
True,146,201,7,1,
True,155,204,4,1,
True,149,201,7,1,
True,4,213,7,0,2015-07-27
True,134,201,7,1,
True,173,203,5,1,
True,159,201,7,1,
True,159,201,7,1,
True,191,205,3,1,
True,153,203,5,1,
True,197,204,4,1,
True,142,201,7,1,
True,69,199,6,1,
True,138,204,4,1,
True,42,202,7,1,
True,42,202,7,1,
True,159,201,8,1,
True,152,202,7,1,
True,49,202,7,1,
True,49,202,7,1,
True,159,207,3,1,
True,159,207,3,1,
True,44,215,6,0,2015-07-29
True,4,247,2,0,2015-07-29
True,4,247,2,0,2015-07-29
True,4,247,2,0,2015-07-29
True,4,247,2,0,2015-07-29
True,4,247,2,0,2015-07-29
True,156,200,10,1,
True,134,208,2,1,
True,55,197,14,1,
True,55,197,14,1,
True,270,201,10,1,
True,270,201,10,1,
True,138,209,2,1,
True,166,206,5,1,
True,2,241,14,0,2015-07-30
True,197,210,1,1,
True,197,210,1,1,
True,182,208,3,1,
True,30,133,2,0,2015-07-30
True,30,133,2,0,2015-07-30
True,30,133,2,0,2015-07-30
True,30,133,2,0,2015-07-30
True,30,133,2,0,2015-07-30
True,30,133,2,0,2015-07-30
True,30,133,2,0,2015-07-30
True,30,133,2,0,2015-07-30
True,30,133,2,0,2015-07-30
True,30,133,2,0,2015-07-30
True,30,133,2,0,2015-07-30
True,30,133,2,0,2015-07-30
True,30,133,2,0,2015-07-30
True,30,133,2,0,2015-07-30
True,30,133,2,0,2015-07-30
True,30,133,2,0,2015-07-30
True,30,133,2,0,2015-07-30
True,30,133,2,0,2015-07-30
True,30,133,2,0,2015-07-30
True,30,133,2,0,2015-07-30
True,68,211,5,1,
True,154,204,8,1,
True,159,206,6,1,
True,191,211,1,1,
True,175,205,7,1,
True,152,205,7,1,
True,152,205,7,1,
True,138,210,2,1,
True,138,210,2,1,
True,129,207,5,1,
True,129,207,5,1,
True,55,207,5,1,
True,139,203,9,1,
True,181,205,7,1,
True,181,208,4,1,
True,316,205,7,1,
True,181,209,3,1,
True,181,205,7,1,
True,209,209,3,1,
True,55,207,5,1,
True,159,207,5,1,
True,23,268,1,0,2015-07-31
True,23,268,1,0,2015-07-31
True,23,268,1,0,2015-07-31
True,23,268,1,0,2015-07-31
True,23,268,1,0,2015-07-31
True,23,268,1,0,2015-07-31
True,23,268,1,0,2015-07-31
True,23,268,1,0,2015-07-31
True,23,268,1,0,2015-07-31
True,23,268,1,0,2015-07-31
True,23,268,1,0,2015-07-31
True,23,268,1,0,2015-07-31
True,23,268,1,0,2015-07-31
True,23,268,1,0,2015-07-31
True,23,268,1,0,2015-07-31
True,23,268,1,0,2015-07-31
True,23,268,1,0,2015-07-31
True,23,268,1,0,2015-07-31
True,23,268,1,0,2015-07-31
True,23,268,1,0,2015-07-31
True,23,268,1,0,2015-07-31
True,23,268,1,0,2015-07-31
True,23,268,1,0,2015-07-31
True,23,268,1,0,2015-07-31
True,23,268,1,0,2015-07-31
True,23,268,1,0,2015-07-31
True,23,268,1,0,2015-07-31
True,159,204,9,1,
True,159,208,5,1,
True,145,212,1,1,
True,145,212,1,1,
True,4,208,5,1,
True,208,211,2,1,
True,173,207,6,1,
True,154,209,4,1,
True,166,208,5,1,
True,57,213,8,1,
True,163,208,5,1,
True,167,206,7,1,
True,153,201,12,1,
True,1,245,7,0,2015-08-01
True,1,245,7,0,2015-08-01
True,1,245,7,0,2015-08-01
True,1,245,7,0,2015-08-01
True,1,245,7,0,2015-08-01
True,1,245,7,0,2015-08-01
True,1,245,7,0,2015-08-01
True,1,245,7,0,2015-08-01
True,1,245,7,0,2015-08-01
True,1,245,7,0,2015-08-01
True,1,245,7,0,2015-08-01
True,1,245,7,0,2015-08-01
True,1,245,7,0,2015-08-01
True,1,245,7,0,2015-08-01
True,44,216,6,0,2015-08-04
True,168,207,7,1,
True,181,212,2,1,
True,168,207,7,1,
True,181,212,2,1,
True,159,208,6,1,
True,41,208,6,1,
True,197,211,3,1,
True,176,208,6,1,
True,162,208,6,1,
True,180,212,2,1,
True,173,205,9,1,
True,156,207,7,1,
True,174,207,7,1,
True,174,207,7,1,
True,180,211,3,1,
True,213,213,1,1,
True,196,212,2,1,
True,214,215,0,1,
True,57,214,7,1,
True,173,211,4,1,
True,129,211,4,1,
True,175,208,7,1,
True,169,212,3,1,
True,168,207,8,1,
True,89,211,4,1,
True,212,213,2,1,
True,181,212,3,1,
True,65,211,4,1,
True,159,208,7,1,
True,191,213,2,1,
True,164,212,3,1,
True,322,212,3,1,
True,2,211,4,1,
True,77,205,11,1,
True,56,212,4,1,
True,159,208,8,1,
True,211,215,1,1,
True,68,211,5,1,
True,68,211,5,1,
True,212,214,2,1,
True,204,212,4,1,
True,215,215,1,1,
True,175,210,6,1,
True,1,219,4,0,2015-08-04
True,54,211,6,1,
True,89,212,5,1,
True,58,216,1,1,
True,131,210,7,1,
True,131,210,7,1,
True,119,210,7,1,
True,131,213,4,1,
True,65,211,7,1,
True,105,212,6,1,
True,138,211,7,1,
True,138,211,7,1,
True,56,211,7,1,
True,56,211,7,1,
True,215,217,1,1,
True,11,12,1,1,
True,258,263,1,1,
True,356,2,2,1,
True,47,53,1,1,
True,130,136,1,1,
True,208,213,5,1,
True,2,212,6,1,
True,2,204,14,1,
True,216,217,1,1,
True,55,209,10,1,
True,210,216,3,1,
True,212,217,2,1,
True,218,218,1,1,
True,252,215,4,1,
True,4,214,5,1,
True,121,214,5,1,
True,68,210,9,1,
True,210,215,4,1,
True,121,214,5,1,
True,33,210,10,1,
True,55,215,5,1,
True,55,215,5,1,
True,55,215,5,1,
True,55,215,5,1,
True,322,215,5,1,
True,213,213,7,1,
True,55,214,6,1,
True,168,214,6,1,
True,110,217,3,1,
True,56,213,7,1,
True,89,213,7,1,
True,131,217,3,1,
True,181,213,8,1,
True,71,214,7,1,
True,47,214,7,1,
True,176,217,4,1,
True,57,214,7,1,
True,219,220,1,1,
True,136,214,7,1,
True,209,215,6,1,
True,218,220,1,1,
True,132,214,7,1,
True,274,219,3,1,
True,84,213,9,1,
True,202,219,3,1,
True,192,215,7,1,
True,2,215,7,1,
True,133,215,7,1,
True,108,213,9,1,
True,84,215,7,1,
True,152,221,1,1,
True,147,221,1,1,
True,147,221,1,1,
True,147,221,1,1,
True,36,215,7,1,
True,115,218,4,1,
True,69,215,7,1,
True,69,215,7,1,
True,69,215,7,1,
True,133,215,7,1,
True,69,215,7,1,
True,103,215,7,1,
True,2,219,3,1,
True,264,125,3,1,
True,105,216,7,1,
True,136,219,4,1,
True,112,219,4,1,
True,96,216,7,1,
True,96,216,7,1,
True,222,222,1,1,
True,160,221,2,1,
True,170,218,5,1,
True,62,215,9,1,
True,62,215,9,1,
True,195,220,4,1,
True,64,217,7,1,
True,181,221,3,1,
True,181,221,3,1,
True,212,218,6,1,
True,69,217,7,1,
True,180,219,5,1,
True,217,221,3,1,
True,2,276,7,0,2015-08-12
True,2,276,7,0,2015-08-12
True,2,276,7,0,2015-08-12
True,2,276,7,0,2015-08-12
True,2,276,7,0,2015-08-12
True,2,276,7,0,2015-08-12
True,180,221,3,1,
True,35,257,2,0,2015-08-12
True,35,257,2,0,2015-08-12
True,35,257,2,0,2015-08-12
True,191,224,1,1,
True,115,222,3,1,
True,115,222,3,1,
True,1,213,12,1,
True,1,213,12,1,
True,187,221,4,1,
True,105,214,11,1,
True,191,224,1,1,
True,224,224,1,1,
True,223,223,2,1,
True,134,219,7,1,
True,134,219,7,1,
True,68,221,5,1,
True,153,220,6,1,
True,185,221,5,1,
True,191,220,6,1,
True,153,222,4,1,
True,168,219,7,1,
True,184,221,6,1,
True,131,219,8,1,
True,195,223,4,1,
True,76,222,5,1,
True,131,219,8,1,
True,159,223,4,1,
True,90,220,7,1,
True,159,223,4,1,
True,159,223,4,1,
True,178,216,11,1,
True,221,221,6,1,
True,58,222,5,1,
True,221,221,6,1,
True,71,221,7,1,
True,41,214,14,1,
True,41,214,14,1,
True,160,221,7,1,
True,160,221,7,1,
True,160,221,7,1,
True,115,223,5,1,
True,86,222,6,1,
True,85,219,9,1,
True,36,227,1,1,
True,156,221,7,1,
True,174,222,6,1,
True,153,222,6,1,
True,114,222,6,1,
True,138,224,4,1,
True,187,225,3,1,
True,178,226,2,1,
True,68,219,9,1,
True,216,225,3,1,
True,149,221,7,1,
True,149,221,7,1,
True,149,221,7,1,
True,156,224,4,1,
True,225,228,1,1,
True,191,228,1,1,
True,191,228,1,1,
True,191,228,1,1,
True,2,224,5,1,
True,63,222,7,1,
True,4,240,5,0,2015-08-17
True,191,228,1,1,
True,191,228,1,1,
True,191,228,1,1,
True,104,222,7,1,
True,224,225,4,1,
True,196,228,1,1,
True,27,223,7,1,
True,27,223,7,1,
True,142,223,7,1,
True,142,223,7,1,
True,152,223,7,1,
True,154,222,8,1,
True,225,228,2,1,
True,229,229,1,1,
True,229,229,1,1,
True,132,227,4,1,
True,226,228,3,1,
True,37,224,7,1,
True,163,227,4,1,
True,163,231,9,1,
True,220,228,4,1,
True,146,225,7,1,
True,216,229,3,1,
True,138,227,5,1,
True,150,227,5,1,
True,83,222,10,1,
True,61,228,4,1,
True,162,228,4,1,
True,218,228,4,1,
True,217,225,7,1,
True,230,231,1,1,
True,231,231,1,1,
True,105,229,3,1,
True,229,231,1,1,
True,147,229,4,1,
True,36,226,7,1,
True,159,229,4,1,
True,54,229,4,1,
True,149,224,9,1,
True,141,225,8,1,
True,133,228,5,1,
True,129,229,4,1,
True,152,226,7,1,
True,220,228,5,1,
True,142,228,5,1,
True,190,231,2,1,
True,2,294,2,0,2015-08-21
True,2,294,2,0,2015-08-21
True,2,294,2,0,2015-08-21
True,152,228,6,1,
True,274,227,7,1,
True,14,224,6,1,
True,129,229,5,1,
True,115,232,2,1,
True,115,232,2,1,
True,115,232,2,1,
True,146,227,7,1,
True,138,228,6,1,
True,138,228,6,1,
True,146,229,5,1,
True,112,220,14,1,
True,133,229,6,1,
True,84,228,7,1,
True,122,228,7,1,
True,141,225,10,1,
True,141,225,10,1,
True,216,228,7,1,
True,220,227,8,1,
True,176,230,5,1,
True,131,233,2,1,
True,145,223,13,1,
True,142,229,7,1,
True,156,230,6,1,
True,138,229,7,1,
True,106,231,5,1,
True,188,233,3,1,
True,235,235,1,1,
True,149,229,7,1,
True,220,232,5,1,
True,236,236,1,1,
True,236,236,1,1,
True,174,232,6,1,
True,174,232,6,1,
True,146,229,9,1,
True,146,229,9,1,
True,40,266,1,0,2015-08-26
True,155,229,9,1,
True,173,231,7,1,
True,23,241,7,0,2015-08-26
True,173,232,6,1,
True,236,236,2,1,
True,222,233,6,1,
True,213,235,4,1,
True,215,236,3,1,
True,175,237,2,1,
True,239,239,0,1,
True,1,267,6,0,2015-08-27
True,238,238,1,1,
True,217,238,1,1,
True,188,233,7,1,
True,219,236,4,1,
True,26,34,2,1,
True,60,61,2,1,
True,92,95,3,1,
True,144,150,4,1,
True,319,326,4,1,
True,108,116,2,1,
True,166,235,5,1,
True,204,235,5,1,
True,197,236,4,1,
True,129,229,11,1,
True,173,235,5,1,
True,141,238,2,1,
True,198,235,5,1,
True,198,235,5,1,
True,139,226,14,1,
True,42,235,5,1,
True,322,246,3,0,2015-08-28
True,322,245,4,0,2015-08-28
True,322,245,4,0,2015-08-28
True,322,245,4,0,2015-08-28
True,322,245,4,0,2015-08-28
True,174,234,7,1,
True,175,234,7,1,
True,174,234,7,1,
True,290,182,8,1,
True,230,234,7,1,
True,82,234,7,1,
True,222,234,7,1,
True,1,234,7,1,
True,187,234,7,1,
True,192,234,7,1,
True,183,235,6,1,
True,93,239,7,1,
True,181,236,5,1,
True,240,240,1,1,
True,2,285,7,0,2015-08-29
True,1,245,7,0,2015-08-29
True,187,235,7,1,
True,170,232,10,1,
True,209,240,2,1,
True,56,228,14,1,
True,178,236,6,1,
True,192,237,5,1,
True,192,237,5,1,
True,41,239,3,1,
True,26,238,4,1,
True,190,235,7,1,
True,181,237,5,1,
True,163,239,3,1,
True,33,237,5,1,
True,237,237,5,1,
True,201,236,6,1,
True,36,237,5,1,
True,42,238,4,1,
True,108,236,6,1,
True,196,238,4,1,
True,201,238,4,1,
True,34,238,4,1,
True,202,239,4,1,
True,242,242,1,1,
True,173,236,7,1,
True,224,236,7,1,
True,196,235,8,1,
True,242,242,1,1,
True,191,239,4,1,
True,241,241,2,1,
True,242,243,1,1,
True,242,242,1,1,
True,63,253,10,0,2015-08-31
True,145,234,10,1,
True,145,234,10,1,
True,241,242,2,1,
True,180,241,3,1,
True,180,241,3,1,
True,242,242,2,1,
True,229,242,2,1,
True,219,242,2,1,
True,215,242,2,1,
True,215,240,4,1,
True,241,242,2,1,
True,304,304,1,1,
True,51,245,9,1,
True,212,240,5,1,
True,142,239,6,1,
True,199,238,7,1,
True,240,241,4,1,
True,27,238,7,1,
True,206,241,4,1,
True,168,235,10,1,
True,4,240,5,1,
True,199,237,8,1,
True,168,235,10,1,
True,50,250,10,0,2015-09-02
True,50,250,10,0,2015-09-02
True,35,282,3,0,2015-09-02
True,35,282,3,0,2015-09-02
True,35,282,3,0,2015-09-02
True,35,282,3,0,2015-09-02
True,35,282,3,0,2015-09-02
True,35,282,3,0,2015-09-02
True,35,282,3,0,2015-09-02
True,35,282,3,0,2015-09-02
True,35,282,3,0,2015-09-02
True,35,282,3,0,2015-09-02
True,35,282,3,0,2015-09-02
True,35,282,3,0,2015-09-02
True,35,282,3,0,2015-09-02
True,35,282,3,0,2015-09-02
True,35,282,3,0,2015-09-02
True,35,282,3,0,2015-09-02
True,35,282,3,0,2015-09-02
True,35,282,3,0,2015-09-02
True,35,282,3,0,2015-09-02
True,35,282,3,0,2015-09-02
True,35,282,3,0,2015-09-02
True,35,282,3,0,2015-09-02
True,35,282,3,0,2015-09-02
True,35,282,3,0,2015-09-02
True,35,282,3,0,2015-09-02
True,35,282,3,0,2015-09-02
True,35,282,3,0,2015-09-02
True,182,239,7,1,
True,215,241,5,1,
True,210,241,5,1,
True,55,232,14,1,
True,93,232,14,1,
True,93,232,14,1,
True,138,239,7,1,
True,176,241,5,1,
True,147,241,5,1,
True,147,241,5,1,
True,213,241,5,1,
True,201,241,5,1,
True,218,241,5,1,
True,50,246,3,1,
True,173,243,3,1,
True,178,242,4,1,
True,223,241,5,1,
True,203,244,2,1,
True,218,241,5,1,
True,187,242,5,1,
True,174,242,5,1,
True,27,246,1,1,
True,27,245,2,1,
True,217,240,7,1,
True,189,241,7,1,
True,56,241,7,1,
True,189,244,4,1,
True,92,246,3,1,
True,12,29,3,1,
True,322,246,3,1,
True,42,247,2,1,
True,92,246,3,1,
True,36,244,5,1,
True,42,247,2,1,
True,243,247,2,1,
True,248,248,1,1,
True,27,249,10,1,
True,61,247,3,1,
True,61,247,3,1,
True,61,247,3,1,
True,314,246,4,1,
True,314,246,4,1,
True,322,245,5,1,
True,322,245,5,1,
True,322,245,5,1,
True,322,247,3,1,
True,322,246,4,1,
True,322,245,5,1,
True,322,245,5,1,
True,249,249,1,1,
True,61,247,3,1,
True,249,249,1,1,
True,2,252,7,0,2015-09-07
True,70,310,8,0,2015-09-08
True,70,310,8,0,2015-09-08
True,70,310,8,0,2015-09-08
True,70,310,8,0,2015-09-08
True,70,310,8,0,2015-09-08
True,26,244,7,1,
True,26,244,7,1,
True,42,244,7,1,
True,41,246,5,1,
True,77,244,7,1,
True,1,245,7,1,
True,1,245,7,1,
True,1,245,7,1,
True,1,245,7,1,
True,250,250,2,1,
True,36,244,8,1,
True,30,190,9,1,
True,2,245,7,1,
True,1,245,7,1,
True,1,245,7,1,
True,1,245,7,1,
True,61,244,8,1,
True,175,241,11,1,
True,61,244,8,1,
True,1,245,7,1,
True,1,245,7,1,
True,1,245,7,1,
True,1,245,7,1,
True,93,251,1,1,
True,42,248,5,1,
True,322,243,10,1,
True,264,165,10,1,
True,232,247,6,1,
True,251,252,1,1,
True,251,252,1,1,
True,88,88,1,1,
True,109,109,1,1,
True,324,328,1,1,
True,225,250,3,1,
True,2,244,9,1,
True,2,244,9,1,
True,249,250,3,1,
True,223,250,4,1,
True,133,250,4,1,
True,245,250,4,1,
True,11,21,4,1,
True,26,244,10,1,
True,4,247,7,1,
True,2,260,2,0,2015-09-11
True,62,283,2,0,2015-09-11
True,62,283,2,0,2015-09-11
True,62,283,2,0,2015-09-11
True,62,283,2,0,2015-09-11
True,62,283,2,0,2015-09-11
True,62,283,2,0,2015-09-11
True,62,283,2,0,2015-09-11
True,2,248,7,1,
True,2,241,14,1,
True,249,249,6,1,
True,217,249,6,1,
True,253,254,1,1,
True,246,250,5,1,
True,245,250,5,1,
True,220,252,3,1,
True,159,253,2,1,
True,322,244,11,1,
True,218,249,6,1,
True,41,246,10,1,
True,77,255,1,1,
True,77,255,1,1,
True,77,255,1,1,
True,77,255,1,1,
True,77,255,1,1,
True,251,253,3,1,
True,77,255,1,1,
True,217,253,3,1,
True,77,255,1,1,
True,132,249,7,1,
True,2,261,7,0,2015-09-13
True,4,250,7,1,
True,253,254,3,1,
True,241,254,3,1,
True,349,366,3,1,
True,34,274,7,0,2015-09-14
True,281,250,7,1,
True,254,254,3,1,
True,236,252,5,1,
True,229,254,3,1,
True,64,251,6,1,
True,1,253,4,1,
True,218,244,14,1,
True,105,251,7,1,
True,36,250,8,1,
True,47,251,7,1,
True,35,257,1,1,
True,1,255,4,1,
True,1,255,4,1,
True,1,255,4,1,
True,1,255,4,1,
True,1,255,4,1,
True,1,255,4,1,
True,1,255,4,1,
True,1,255,4,1,
True,1,255,4,1,
True,1,255,4,1,
True,1,255,4,1,
True,1,255,4,1,
True,1,255,4,1,
True,1,255,4,1,
True,1,255,4,1,
True,1,255,4,1,
True,1,255,4,1,
True,1,255,4,1,
True,1,255,4,1,
True,1,255,4,1,
True,1,255,4,1,
True,134,252,7,1,
True,35,257,2,1,
True,35,257,2,1,
True,35,257,2,1,
True,35,257,2,1,
True,35,257,2,1,
True,35,257,2,1,
True,35,257,2,1,
True,35,257,2,1,
True,35,257,2,1,
True,35,257,2,1,
True,35,257,2,1,
True,35,257,2,1,
True,35,257,2,1,
True,35,257,2,1,
True,35,257,2,1,
True,35,257,2,1,
True,35,257,2,1,
True,35,257,2,1,
True,35,257,2,1,
True,35,257,2,1,
True,35,257,2,1,
True,35,257,2,1,
True,35,257,2,1,
True,217,258,1,1,
True,202,257,2,1,
True,202,259,10,1,
True,244,257,2,1,
True,50,250,10,1,
True,50,250,10,1,
True,258,259,1,1,
True,258,259,1,1,
True,259,259,1,1,
True,300,300,1,1,
True,47,47,1,1,
True,67,68,1,1,
True,138,141,3,1,
True,258,259,1,1,
True,62,62,1,1,
True,44,45,1,1,
True,259,259,1,1,
True,259,259,1,1,
True,245,257,3,1,
True,259,259,1,1,
True,139,255,5,1,
True,253,259,1,1,
True,2,254,7,1,
True,1,247,14,1,
True,157,254,7,1,
True,243,259,2,1,
True,245,259,2,1,
True,7,18,3,1,
True,20,46,2,1,
True,105,110,3,1,
True,246,264,1,0,2016-09-13
True,287,293,2,1,
True,321,327,2,1,
True,351,355,1,1,
True,11,24,2,1,
True,101,108,2,1,
True,110,136,2,1,
True,196,260,1,1,
True,100,252,9,1,
True,136,255,6,1,
True,322,21,3,1,
True,106,255,7,1,
True,86,255,7,1,
True,194,259,3,1,
True,2,260,2,1,
True,2,260,2,1,
True,239,256,6,1,
True,2,260,2,1,
True,2,260,2,1,
True,2,260,2,1,
True,2,260,2,1,
True,2,260,2,1,
True,2,260,2,1,
True,2,260,2,1,
True,2,260,2,1,
True,2,260,2,1,
True,31,258,5,1,
True,265,255,8,1,
True,50,256,7,1,
True,107,253,10,1,
True,1,258,5,1,
True,139,259,4,1,
True,322,252,11,1,
True,2,260,4,1,
True,2,260,4,1,
True,23,262,2,1,
True,322,250,14,1,
True,23,262,2,1,
True,23,262,2,1,
True,23,262,2,1,
True,23,262,2,1,
True,23,262,2,1,
True,23,262,2,1,
True,23,262,2,1,
True,23,262,2,1,
True,23,262,2,1,
True,23,262,2,1,
True,23,262,2,1,
True,23,262,2,1,
True,23,262,2,1,
True,23,262,2,1,
True,23,262,2,1,
True,23,262,2,1,
True,23,262,2,1,
True,23,262,2,1,
True,23,262,2,1,
True,23,262,2,1,
True,23,262,2,1,
True,23,262,2,1,
True,93,257,7,1,
True,171,259,5,1,
True,85,257,7,1,
True,85,264,9,1,
True,23,262,2,1,
True,149,256,9,1,
True,122,260,5,1,
True,56,264,1,1,
True,103,251,14,1,
True,55,258,7,1,
True,184,262,4,1,
True,230,264,2,1,
True,79,264,2,1,
True,79,264,2,1,
True,79,264,2,1,
True,231,264,2,1,
True,230,264,2,1,
True,79,264,2,1,
True,79,264,2,1,
True,79,264,2,1,
True,79,264,2,1,
True,79,264,2,1,
True,79,264,2,1,
True,264,265,1,1,
True,79,264,2,1,
True,79,264,2,1,
True,79,264,2,1,
True,79,264,2,1,
True,79,264,2,1,
True,79,264,2,1,
True,174,259,7,1,
True,79,264,2,1,
True,93,253,14,1,
True,93,253,14,1,
True,93,260,7,1,
True,264,264,3,1,
True,316,256,11,1,
True,266,266,1,1,
True,245,266,1,1,
True,245,266,1,1,
True,184,261,7,1,
True,2,264,4,1,
True,2,264,4,1,
True,2,264,4,1,
True,2,264,4,1,
True,287,265,4,1,
True,2,264,4,1,
True,287,265,4,1,
True,2,264,4,1,
True,2,264,4,1,
True,2,264,4,1,
True,2,264,4,1,
True,2,264,4,1,
True,2,264,4,1,
True,2,264,4,1,
True,2,264,4,1,
True,2,264,4,1,
True,145,256,12,1,
True,202,268,2,1,
True,223,266,2,1,
True,28,262,7,1,
True,184,265,4,1,
True,22,263,6,1,
True,197,262,7,1,
True,147,262,7,1,
True,57,269,1,1,
True,93,260,10,1,
True,93,263,7,1,
True,93,263,7,1,
True,93,263,7,1,
True,57,269,1,1,
True,93,263,7,1,
True,190,267,3,1,
True,57,269,1,1,
True,62,269,2,1,
True,62,269,2,1,
True,62,269,2,1,
True,62,269,2,1,
True,62,269,2,1,
True,62,269,2,1,
True,62,269,2,1,
True,62,269,2,1,
True,62,269,2,1,
True,62,269,2,1,
True,62,269,2,1,
True,62,269,2,1,
True,62,269,2,1,
True,62,269,2,1,
True,62,269,2,1,
True,268,268,3,1,
True,271,271,2,1,
True,271,271,0,1,
True,268,269,2,1,
True,105,105,1,1,
True,1,273,3,0,2015-09-28
True,1,273,3,0,2015-09-28
True,1,273,3,0,2015-09-28
True,1,273,3,0,2015-09-28
True,77,262,10,1,
True,199,267,5,1,
True,190,265,7,1,
True,190,265,7,1,
True,271,271,1,1,
True,271,271,1,1,
True,271,271,1,1,
True,65,258,14,1,
True,258,271,1,1,
True,136,266,7,1,
True,64,266,7,1,
True,322,266,7,1,
True,41,266,7,1,
True,47,266,7,1,
True,41,263,10,1,
True,41,263,10,1,
True,1,267,6,1,
True,1,267,6,1,
True,1,267,6,1,
True,268,270,3,1,
True,106,266,7,1,
True,107,266,7,1,
True,224,266,7,1,
True,146,269,4,1,
True,196,266,7,1,
True,1,267,6,1,
True,269,272,1,1,
True,227,273,8,1,
True,93,267,7,1,
True,93,267,7,1,
True,93,267,7,1,
True,41,266,8,1,
True,33,260,14,1,
True,107,260,14,1,
True,93,260,14,1,
True,22,268,6,1,
True,217,269,5,1,
True,47,266,8,1,
True,42,266,8,1,
True,42,266,8,1,
True,93,267,7,1,
True,1,261,14,1,
True,1,261,14,1,
True,212,272,3,1,
True,271,274,1,1,
True,35,324,3,0,2015-10-29
True,35,324,3,0,2015-10-29
True,35,324,3,0,2015-10-29
True,35,324,3,0,2015-10-29
True,35,324,3,0,2015-10-29
True,35,324,3,0,2015-10-29
True,35,324,3,0,2015-10-29
True,274,274,1,1,
True,2,294,2,0,2015-10-02
True,274,274,1,1,
True,1,278,14,0,2015-10-02
True,1,278,14,0,2015-10-02
True,1,278,14,0,2015-10-02
True,1,278,14,0,2015-10-02
True,217,269,7,1,
True,1,273,3,1,
True,1,273,3,1,
True,1,273,3,1,
True,1,273,3,1,
True,1,273,3,1,
True,1,273,3,1,
True,1,273,3,1,
True,1,273,3,1,
True,1,273,3,1,
True,1,273,3,1,
True,1,273,3,1,
True,1,273,3,1,
True,1,273,3,1,
True,1,273,3,1,
True,229,271,5,1,
True,93,262,14,1,
True,191,269,7,1,
True,217,273,3,1,
True,276,276,0,1,
True,2,270,7,1,
True,93,267,10,1,
True,181,270,7,1,
True,276,276,1,1,
True,154,271,6,1,
True,291,319,7,1,
True,2,270,7,1,
True,99,271,7,1,
True,229,271,7,1,
True,276,277,1,1,
True,261,271,7,1,
True,223,274,4,1,
True,277,277,1,1,
True,230,274,4,1,
True,140,272,7,1,
True,232,272,7,1,
True,208,272,7,1,
True,237,272,7,1,
True,278,278,1,1,
True,219,273,6,1,
True,28,277,2,1,
True,277,277,2,1,
True,278,278,1,1,
True,278,279,5,1,
True,278,279,1,1,
True,278,279,1,1,
True,253,278,2,1,
True,253,280,9,1,
True,61,275,5,1,
True,84,276,4,1,
True,1,271,10,1,
True,224,274,7,1,
True,224,274,7,1,
True,229,274,7,1,
True,219,274,7,1,
True,194,271,10,1,
True,219,274,7,1,
True,275,279,2,1,
True,237,271,10,1,
True,190,270,11,1,
True,273,280,1,1,
True,322,325,1,1,
True,196,279,2,1,
True,278,278,3,1,
True,255,275,7,1,
True,93,275,7,1,
True,236,271,11,1,
True,190,272,10,1,
True,210,277,5,1,
True,259,280,2,1,
True,35,281,1,1,
True,36,275,7,1,
True,35,281,1,1,
True,278,278,4,1,
True,278,278,4,1,
True,35,281,1,1,
True,278,278,4,1,
True,278,278,4,1,
True,278,278,4,1,
True,259,278,4,1,
True,215,277,5,1,
True,278,279,3,1,
True,231,278,4,1,
True,189,278,4,1,
True,278,278,4,1,
True,33,272,10,1,
True,208,277,5,1,
True,188,278,5,1,
True,65,272,11,1,
True,190,278,5,1,
True,276,280,3,1,
True,273,280,3,1,
True,282,282,1,1,
True,264,276,7,1,
True,266,282,1,1,
True,295,302,1,1,
True,322,322,1,1,
True,12,12,1,1,
True,111,111,1,1,
True,65,68,1,1,
True,237,280,4,1,
True,272,281,3,1,
True,248,279,5,1,
True,272,283,1,1,
True,222,281,3,1,
True,275,282,2,1,
True,259,283,1,1,
True,266,283,1,1,
True,184,283,1,1,
True,266,282,2,1,
True,295,302,1,1,
True,277,278,6,1,
True,278,283,1,1,
True,250,281,3,1,
True,272,283,1,1,
True,222,281,3,1,
True,237,281,3,1,
True,248,281,3,1,
True,248,281,3,1,
True,62,283,2,1,
True,62,283,2,1,
True,62,283,2,1,
True,62,283,2,1,
True,62,283,2,1,
True,62,283,2,1,
True,62,283,2,1,
True,62,283,2,1,
True,62,283,2,1,
True,62,283,2,1,
True,62,283,2,1,
True,62,283,2,1,
True,62,283,2,1,
True,62,283,2,1,
True,62,283,2,1,
True,62,283,2,1,
True,62,283,2,1,
