Reservation Day,Check-in Day,Occupancy_duration,Decision,Cancel_Date,Type_Marked,Lead_Time
2024-05-08,2024-06-27,12,Confirmed,,Reservation,50
2024-05-08,2024-08-06,2,Confirmed,,Reservation,90
2024-05-08,2024-05-30,8,Cancel in check-in stage,2024-05-30,Reservation,22
2024-05-08,2024-09-06,6,Confirmed,,Reservation,121
2024-05-08,2024-10-20,3,Cancel in check-in stage,2024-10-20,Reservation,165
2024-05-08,2024-05-25,2,Cancel in reservation stage,2024-05-12,Reservation,17
2024-05-08,2024-08-20,5,Confirmed,,Reservation,104
2024-05-08,2024-12-11,3,Confirmed,,Reservation,217
2024-05-08,2024-05-25,3,Confirmed,,Reservation,17
2024-05-08,2024-07-22,1,Confirmed,,Reservation,75
2024-05-08,2024-06-18,7,Confirmed,,Reservation,41
2024-05-08,2025-03-28,7,Confirmed,,Reservation,324
2024-05-08,2025-01-11,2,Confirmed,,Reservation,248
2024-05-08,2025-03-14,2,Confirmed,,Reservation,310
2024-05-08,2024-06-09,2,Confirmed,,Reservation,32
2024-05-08,2024-05-28,5,Confirmed,,Reservation,20
2024-05-08,2024-06-14,5,Confirmed,,Reservation,37
2024-05-08,2024-05-12,1,Cancel in reservation stage,2024-05-10,Reservation,4
2024-05-08,2024-05-19,3,Confirmed,,Reservation,11
2024-05-08,2024-08-13,1,Confirmed,,Reservation,97
2024-05-08,2024-05-24,2,Confirmed,,Reservation,16
2024-05-08,2025-01-16,3,Confirmed,,Reservation,253
2024-05-08,2024-08-11,8,Confirmed,,Reservation,95
2024-05-08,2025-05-02,1,Cancel in check-in stage,2025-05-02,Reservation,359
2024-05-09,2024-05-09,1,Confirmed,,Walk-in,0
2024-05-09,2024-05-09,5,Confirmed,,Walk-in,0
2024-05-09,2024-05-09,1,Confirmed,,Walk-in,0
2024-05-09,2024-05-09,1,Confirmed,,Walk-in,0
2024-05-09,2024-05-09,2,Confirmed,,Walk-in,0
2024-05-09,2024-05-09,1,Confirmed,,Walk-in,0
2024-05-09,2024-05-09,1,Confirmed,,Walk-in,0
2024-05-09,2024-05-09,4,Confirmed,,Walk-in,0
2024-05-09,2024-05-09,2,Confirmed,,Walk-in,0
2024-05-09,2024-05-09,1,Confirmed,,Walk-in,0
2024-05-09,2024-05-09,2,Confirmed,,Walk-in,0
2024-05-09,2024-05-09,3,Confirmed,,Walk-in,0
2024-05-09,2024-05-09,1,Confirmed,,Walk-in,0
2024-05-09,2024-05-09,1,Confirmed,,Walk-in,0
2024-05-09,2024-05-09,5,Confirmed,,Walk-in,0
2024-05-09,2024-05-09,1,Confirmed,,Walk-in,0
2024-05-09,2024-05-09,10,Confirmed,,Walk-in,0
2024-05-09,2025-01-07,1,Confirmed,,Reservation,243
2024-05-09,2024-05-13,1,Confirmed,,Reservation,4
2024-05-09,2024-07-18,1,Confirmed,,Reservation,70
2024-05-09,2024-08-09,2,Confirmed,,Reservation,92
2024-05-09,2024-07-11,12,Confirmed,,Reservation,63
2024-05-09,2024-05-24,2,Confirmed,,Reservation,15
2024-05-09,2024-12-19,3,Cancel in reservation stage,2024-05-17,Reservation,224
2024-05-09,2024-05-17,1,Confirmed,,Reservation,8
2024-05-09,2024-10-13,1,Confirmed,,Reservation,157
2024-05-09,2024-08-31,1,Confirmed,,Reservation,114
2024-05-09,2024-06-11,3,Confirmed,,Reservation,33
2024-05-09,2024-10-23,1,Confirmed,,Reservation,167
2024-05-09,2024-07-15,2,Confirmed,,Reservation,67
2024-05-09,2024-06-14,3,Confirmed,,Reservation,36
2024-05-09,2024-05-14,3,Confirmed,,Reservation,5
2024-05-09,2024-06-28,1,Confirmed,,Reservation,50
2024-05-09,2024-09-27,1,Confirmed,,Reservation,141
2024-05-09,2024-05-20,2,Confirmed,,Reservation,11
2024-05-09,2024-07-29,1,Confirmed,,Reservation,81
2024-05-09,2024-06-13,1,Confirmed,,Reservation,35
2024-05-09,2024-10-17,4,Confirmed,,Reservation,161
2024-05-09,2024-06-29,1,Confirmed,,Reservation,51
2024-05-09,2024-05-22,4,Confirmed,,Reservation,13
2024-05-09,2024-05-20,1,Confirmed,,Reservation,11
2024-05-10,2024-05-10,5,Confirmed,,Walk-in,0
2024-05-10,2024-05-10,3,Confirmed,,Walk-in,0
2024-05-10,2024-05-10,1,Confirmed,,Walk-in,0
2024-05-10,2024-05-10,1,Confirmed,,Walk-in,0
2024-05-10,2024-05-10,7,Confirmed,,Walk-in,0
2024-05-10,2024-05-10,5,Confirmed,,Walk-in,0
2024-05-10,2024-05-10,5,Confirmed,,Walk-in,0
2024-05-10,2024-05-10,3,Confirmed,,Walk-in,0
2024-05-10,2024-05-10,2,Confirmed,,Walk-in,0
2024-05-10,2024-05-10,4,Confirmed,,Walk-in,0
2024-05-10,2024-05-10,4,Confirmed,,Walk-in,0
2024-05-10,2024-05-10,3,Confirmed,,Walk-in,0
2024-05-10,2024-05-10,3,Confirmed,,Walk-in,0
2024-05-10,2024-05-10,1,Confirmed,,Walk-in,0
2024-05-10,2024-05-10,2,Confirmed,,Walk-in,0
2024-05-10,2024-05-10,3,Confirmed,,Walk-in,0
2024-05-10,2024-05-10,1,Confirmed,,Walk-in,0
2024-05-10,2024-05-10,1,Confirmed,,Walk-in,0
2024-05-10,2024-05-10,5,Confirmed,,Walk-in,0
2024-05-10,2024-05-10,2,Confirmed,,Walk-in,0
2024-05-10,2024-05-10,11,Confirmed,,Walk-in,0
2024-05-10,2024-05-10,2,Confirmed,,Walk-in,0
2024-05-10,2024-05-10,3,Confirmed,,Walk-in,0
2024-05-10,2024-05-10,3,Confirmed,,Walk-in,0
2024-05-10,2024-05-10,2,Confirmed,,Walk-in,0
2024-05-10,2024-05-10,7,Confirmed,,Walk-in,0
2024-05-10,2024-05-10,1,Confirmed,,Walk-in,0
2024-05-10,2024-05-10,2,Confirmed,,Walk-in,0
2024-05-10,2024-05-10,1,Confirmed,,Walk-in,0
2024-05-10,2024-05-10,2,Confirmed,,Walk-in,0
2024-05-10,2024-05-10,8,Confirmed,,Walk-in,0
2024-05-10,2024-05-10,1,Confirmed,,Walk-in,0
2024-05-10,2024-05-10,1,Confirmed,,Walk-in,0
2024-05-10,2024-05-10,4,Confirmed,,Walk-in,0
2024-05-10,2024-05-10,1,Confirmed,,Walk-in,0
2024-05-10,2024-05-10,6,Confirmed,,Walk-in,0
2024-05-10,2024-05-10,2,Confirmed,,Walk-in,0
2024-05-10,2024-05-10,1,Confirmed,,Walk-in,0
2024-05-10,2024-05-10,3,Confirmed,,Walk-in,0
2024-05-10,2024-05-10,3,Confirmed,,Walk-in,0
2024-05-10,2024-05-10,1,Confirmed,,Walk-in,0
2024-05-10,2024-05-10,4,Confirmed,,Walk-in,0
2024-05-10,2024-05-10,1,Confirmed,,Walk-in,0
2024-05-10,2024-05-10,1,Confirmed,,Walk-in,0
2024-05-10,2024-05-10,3,Confirmed,,Walk-in,0
2024-05-10,2024-05-10,7,Confirmed,,Walk-in,0
2024-05-10,2024-05-10,1,Confirmed,,Walk-in,0
2024-05-10,2024-05-10,5,Confirmed,,Walk-in,0
2024-05-10,2024-05-10,5,Confirmed,,Walk-in,0
2024-05-10,2024-05-10,1,Confirmed,,Walk-in,0
2024-05-10,2024-05-10,2,Confirmed,,Walk-in,0
2024-05-10,2024-05-10,7,Confirmed,,Walk-in,0
2024-05-10,2024-05-10,1,Confirmed,,Walk-in,0
2024-05-10,2024-05-10,1,Confirmed,,Walk-in,0
2024-05-10,2024-05-10,4,Confirmed,,Walk-in,0
2024-05-10,2024-05-10,2,Confirmed,,Walk-in,0
2024-05-10,2024-05-10,1,Confirmed,,Walk-in,0
2024-05-10,2024-05-10,1,Confirmed,,Walk-in,0
2024-05-10,2024-05-10,4,Confirmed,,Walk-in,0
2024-05-10,2024-05-10,2,Confirmed,,Walk-in,0
2024-05-10,2024-05-10,1,Confirmed,,Walk-in,0
2024-05-10,2024-05-10,9,Confirmed,,Walk-in,0
2024-05-10,2024-05-10,3,Confirmed,,Walk-in,0
2024-05-10,2024-05-10,2,Confirmed,,Walk-in,0
2024-05-10,2024-05-10,4,Confirmed,,Walk-in,0
2024-05-10,2024-05-10,2,Confirmed,,Walk-in,0
2024-05-10,2024-05-10,1,Confirmed,,Walk-in,0
2024-05-10,2024-05-10,6,Confirmed,,Walk-in,0
2024-05-10,2024-06-30,2,Confirmed,,Reservation,51
2024-05-10,2024-05-17,3,Confirmed,,Reservation,7
2024-05-10,2024-06-09,2,Confirmed,,Reservation,30
2024-05-10,2024-06-09,6,Confirmed,,Reservation,30
2024-05-10,2024-11-05,7,Confirmed,,Reservation,179
2024-05-10,2024-05-22,1,Confirmed,,Reservation,12
2024-05-10,2024-08-17,1,Confirmed,,Reservation,99
2024-05-10,2024-06-30,5,Confirmed,,Reservation,51
2024-05-10,2024-05-14,1,Confirmed,,Reservation,4
2024-05-10,2024-10-21,3,Confirmed,,Reservation,164
2024-05-10,2024-05-26,7,Confirmed,,Reservation,16
2024-05-10,2024-07-10,6,Confirmed,,Reservation,61
2024-05-10,2024-05-23,1,Confirmed,,Reservation,13
2024-05-10,2024-05-30,5,Cancel in reservation stage,2024-05-14,Reservation,20
2024-05-10,2024-08-15,1,Confirmed,,Reservation,97
2024-05-10,2024-07-05,1,Confirmed,,Reservation,56
2024-05-10,2024-08-11,7,Confirmed,,Reservation,93
2024-05-10,2024-06-26,4,Confirmed,,Reservation,47
2024-05-10,2024-05-13,12,Confirmed,,Reservation,3
2024-05-10,2024-09-12,6,Confirmed,,Reservation,125
2024-05-10,2024-05-11,2,Confirmed,,Reservation,1
2024-05-10,2024-06-04,3,Confirmed,,Reservation,25
2024-05-10,2024-09-12,2,Confirmed,,Reservation,125
2024-05-10,2024-05-11,7,Cancel in check-in stage,2024-05-11,Reservation,1
2024-05-10,2024-06-26,2,Confirmed,,Reservation,47
2024-05-10,2024-09-17,8,Cancel in reservation stage,2024-06-21,Reservation,130
2024-05-10,2024-07-13,4,Confirmed,,Reservation,64
2024-05-10,2024-06-29,2,Confirmed,,Reservation,50
2024-05-11,2024-05-11,1,Confirmed,,Walk-in,0
2024-05-11,2024-05-11,2,Confirmed,,Walk-in,0
2024-05-11,2024-05-11,1,Confirmed,,Walk-in,0
2024-05-11,2024-05-11,1,Confirmed,,Walk-in,0
2024-05-11,2024-05-11,6,Confirmed,,Walk-in,0
2024-05-11,2024-05-11,4,Confirmed,,Walk-in,0
2024-05-11,2024-05-11,1,Confirmed,,Walk-in,0
2024-05-11,2024-05-11,5,Confirmed,,Walk-in,0
2024-05-11,2024-05-11,3,Confirmed,,Walk-in,0
2024-05-11,2024-05-11,5,Confirmed,,Walk-in,0
2024-05-11,2024-05-11,3,Confirmed,,Walk-in,0
2024-05-11,2024-05-11,2,Confirmed,,Walk-in,0
2024-05-11,2024-05-11,2,Confirmed,,Walk-in,0
2024-05-11,2024-05-11,1,Confirmed,,Walk-in,0
2024-05-11,2024-05-11,2,Confirmed,,Walk-in,0
2024-05-11,2024-05-11,1,Confirmed,,Walk-in,0
2024-05-11,2024-05-11,2,Confirmed,,Walk-in,0
2024-05-11,2024-05-11,1,Confirmed,,Walk-in,0
2024-05-11,2024-05-11,4,Confirmed,,Walk-in,0
2024-05-11,2024-05-11,8,Confirmed,,Walk-in,0
2024-05-11,2024-05-11,4,Confirmed,,Walk-in,0
2024-05-11,2024-05-11,1,Confirmed,,Walk-in,0
2024-05-11,2024-05-11,3,Confirmed,,Walk-in,0
2024-05-11,2024-05-11,4,Confirmed,,Walk-in,0
2024-05-11,2024-05-11,5,Confirmed,,Walk-in,0
2024-05-11,2024-05-11,1,Confirmed,,Walk-in,0
2024-05-11,2024-05-11,2,Confirmed,,Walk-in,0
2024-05-11,2024-05-11,1,Confirmed,,Walk-in,0
2024-05-11,2024-05-11,4,Confirmed,,Walk-in,0
2024-05-11,2024-05-11,2,Confirmed,,Walk-in,0
2024-05-11,2024-05-11,1,Confirmed,,Walk-in,0
2024-05-11,2024-05-11,3,Confirmed,,Walk-in,0
2024-05-11,2024-05-11,5,Confirmed,,Walk-in,0
2024-05-11,2024-05-11,1,Confirmed,,Walk-in,0
2024-05-11,2024-05-11,2,Confirmed,,Walk-in,0
2024-05-11,2024-05-11,2,Confirmed,,Walk-in,0
2024-05-11,2024-05-11,23,Confirmed,,Walk-in,0
2024-05-11,2024-05-11,1,Confirmed,,Walk-in,0
2024-05-11,2024-05-11,5,Confirmed,,Walk-in,0
2024-05-11,2024-05-11,1,Confirmed,,Walk-in,0
2024-05-11,2024-05-11,10,Confirmed,,Walk-in,0
2024-05-11,2024-05-11,2,Confirmed,,Walk-in,0
2024-05-11,2024-05-11,1,Confirmed,,Walk-in,0
2024-05-11,2024-05-11,2,Confirmed,,Walk-in,0
2024-05-11,2024-05-11,1,Confirmed,,Walk-in,0
2024-05-11,2024-05-11,1,Confirmed,,Walk-in,0
2024-05-11,2024-05-11,2,Confirmed,,Walk-in,0
2024-05-11,2024-05-11,9,Confirmed,,Walk-in,0
2024-05-11,2024-05-11,2,Confirmed,,Walk-in,0
2024-05-11,2024-05-11,4,Confirmed,,Walk-in,0
2024-05-11,2024-05-11,4,Confirmed,,Walk-in,0
2024-05-11,2024-05-11,1,Confirmed,,Walk-in,0
2024-05-11,2024-05-11,2,Confirmed,,Walk-in,0
2024-05-11,2024-05-11,17,Confirmed,,Walk-in,0
2024-05-11,2024-05-11,1,Confirmed,,Walk-in,0
2024-05-11,2024-05-11,2,Confirmed,,Walk-in,0
2024-05-11,2024-05-11,6,Confirmed,,Walk-in,0
2024-05-11,2024-05-11,1,Confirmed,,Walk-in,0
2024-05-11,2024-05-11,17,Confirmed,,Walk-in,0
2024-05-11,2024-05-11,2,Confirmed,,Walk-in,0
2024-05-11,2024-05-11,8,Confirmed,,Walk-in,0
2024-05-11,2024-05-11,3,Confirmed,,Walk-in,0
2024-05-11,2024-05-11,2,Confirmed,,Walk-in,0
2024-05-11,2024-05-11,4,Confirmed,,Walk-in,0
2024-05-11,2024-05-11,10,Confirmed,,Walk-in,0
2024-05-11,2024-05-11,2,Confirmed,,Walk-in,0
2024-05-11,2024-05-11,6,Confirmed,,Walk-in,0
2024-05-11,2024-05-11,4,Confirmed,,Walk-in,0
2024-05-11,2024-06-07,1,Confirmed,,Reservation,27
2024-05-11,2024-07-12,9,Confirmed,,Reservation,62
2024-05-11,2024-07-12,4,Confirmed,,Reservation,62
2024-05-11,2024-09-24,1,Cancel in reservation stage,2024-05-20,Reservation,136
2024-05-11,2024-05-22,4,Cancel in reservation stage,2024-05-15,Reservation,11
2024-05-11,2024-05-19,1,Confirmed,,Reservation,8
2024-05-11,2024-05-26,11,Confirmed,,Reservation,15
2024-05-11,2024-11-10,3,Confirmed,,Reservation,183
2024-05-11,2024-10-23,3,Confirmed,,Reservation,165
2024-05-11,2024-05-25,5,Confirmed,,Reservation,14
2024-05-11,2024-05-27,12,Confirmed,,Reservation,16
2024-05-11,2024-05-14,8,Confirmed,,Reservation,3
2024-05-11,2024-07-31,7,Confirmed,,Reservation,81
2024-05-11,2024-06-14,1,Confirmed,,Reservation,34
2024-05-11,2024-10-28,1,Confirmed,,Reservation,170
2024-05-11,2024-08-21,2,Cancel in check-in stage,2024-08-21,Reservation,102
2024-05-11,2024-08-27,1,Confirmed,,Reservation,108
2024-05-11,2024-07-03,2,Confirmed,,Reservation,53
2024-05-11,2024-09-24,2,Confirmed,,Reservation,136
2024-05-11,2024-11-13,2,Cancel in check-in stage,2024-11-13,Reservation,186
2024-05-11,2024-05-12,1,Cancel in reservation stage,2024-05-11,Reservation,1
2024-05-11,2024-05-12,8,Cancel in reservation stage,2024-05-11,Reservation,1
2024-05-11,2024-09-02,1,Confirmed,,Reservation,114
2024-05-11,2024-08-24,1,Confirmed,,Reservation,105
2024-05-11,2024-05-13,2,Confirmed,,Reservation,2
2024-05-11,2024-07-01,2,Confirmed,,Reservation,51
2024-05-11,2024-09-05,3,Confirmed,,Reservation,117
2024-05-11,2024-05-14,2,Confirmed,,Reservation,3
2024-05-11,2024-06-13,2,Cancel in reservation stage,2024-05-25,Reservation,33
2024-05-12,2024-05-12,10,Confirmed,,Walk-in,0
2024-05-12,2024-05-12,1,Confirmed,,Walk-in,0
2024-05-12,2024-05-12,1,Confirmed,,Walk-in,0
2024-05-12,2024-05-12,7,Confirmed,,Walk-in,0
2024-05-12,2024-05-12,4,Confirmed,,Walk-in,0
2024-05-12,2024-05-12,3,Confirmed,,Walk-in,0
2024-05-12,2024-05-12,3,Confirmed,,Walk-in,0
2024-05-12,2024-05-12,11,Confirmed,,Walk-in,0
2024-05-12,2024-05-12,1,Confirmed,,Walk-in,0
2024-05-12,2024-05-12,1,Confirmed,,Walk-in,0
2024-05-12,2024-05-12,2,Confirmed,,Walk-in,0
2024-05-12,2024-05-12,1,Confirmed,,Walk-in,0
2024-05-12,2024-05-12,2,Confirmed,,Walk-in,0
2024-05-12,2024-05-12,2,Confirmed,,Walk-in,0
2024-05-12,2024-05-12,10,Confirmed,,Walk-in,0
2024-05-12,2024-05-12,2,Confirmed,,Walk-in,0
2024-05-12,2024-05-12,8,Confirmed,,Walk-in,0
2024-05-12,2024-05-12,5,Confirmed,,Walk-in,0
2024-05-12,2024-05-12,4,Confirmed,,Walk-in,0
2024-05-12,2024-05-12,2,Confirmed,,Walk-in,0
2024-05-12,2024-05-12,2,Confirmed,,Walk-in,0
2024-05-12,2024-05-12,1,Confirmed,,Walk-in,0
2024-05-12,2024-05-12,2,Confirmed,,Walk-in,0
2024-05-12,2024-05-12,6,Confirmed,,Walk-in,0
2024-05-12,2024-05-12,5,Confirmed,,Walk-in,0
2024-05-12,2024-05-12,5,Confirmed,,Walk-in,0
2024-05-12,2024-05-12,1,Confirmed,,Walk-in,0
2024-05-12,2024-05-12,1,Confirmed,,Walk-in,0
2024-05-12,2024-05-12,4,Confirmed,,Walk-in,0
2024-05-12,2024-05-12,4,Confirmed,,Walk-in,0
2024-05-12,2024-05-12,1,Confirmed,,Walk-in,0
2024-05-12,2024-05-12,4,Confirmed,,Walk-in,0
2024-05-12,2024-05-12,2,Confirmed,,Walk-in,0
2024-05-12,2024-05-12,7,Confirmed,,Walk-in,0
2024-05-12,2024-05-12,2,Confirmed,,Walk-in,0
2024-05-12,2024-05-12,1,Confirmed,,Walk-in,0
2024-05-12,2024-05-12,1,Confirmed,,Walk-in,0
2024-05-12,2024-05-12,7,Confirmed,,Walk-in,0
2024-05-12,2024-05-12,6,Confirmed,,Walk-in,0
2024-05-12,2024-05-12,2,Confirmed,,Walk-in,0
2024-05-12,2024-05-12,1,Confirmed,,Walk-in,0
2024-05-12,2024-05-12,1,Confirmed,,Walk-in,0
2024-05-12,2024-05-12,2,Confirmed,,Walk-in,0
2024-05-12,2024-05-12,1,Confirmed,,Walk-in,0
2024-05-12,2024-05-12,1,Confirmed,,Walk-in,0
2024-05-12,2024-05-12,8,Confirmed,,Walk-in,0
2024-05-12,2024-05-12,5,Confirmed,,Walk-in,0
2024-05-12,2024-05-12,5,Confirmed,,Walk-in,0
2024-05-12,2024-05-12,2,Confirmed,,Walk-in,0
2024-05-12,2024-05-12,2,Confirmed,,Walk-in,0
2024-05-12,2024-05-12,1,Confirmed,,Walk-in,0
2024-05-12,2024-05-12,3,Confirmed,,Walk-in,0
2024-05-12,2024-05-12,4,Confirmed,,Walk-in,0
2024-05-12,2024-05-12,1,Confirmed,,Walk-in,0
2024-05-12,2024-05-12,2,Confirmed,,Walk-in,0
2024-05-12,2024-05-12,8,Confirmed,,Walk-in,0
2024-05-12,2024-05-12,6,Confirmed,,Walk-in,0
2024-05-12,2024-05-12,5,Confirmed,,Walk-in,0
2024-05-12,2024-05-12,1,Confirmed,,Walk-in,0
2024-05-12,2024-06-05,1,Confirmed,,Reservation,24
2024-05-12,2024-09-01,3,Confirmed,,Reservation,112
2024-05-12,2024-05-15,1,Confirmed,,Reservation,3
2024-05-12,2024-12-14,6,Confirmed,,Reservation,216
2024-05-12,2024-09-21,1,Confirmed,,Reservation,132
2024-05-12,2024-05-14,1,Cancel in reservation stage,2024-05-12,Reservation,2
2024-05-12,2024-05-30,5,Confirmed,,Reservation,18
2024-05-12,2024-06-11,5,Confirmed,,Reservation,30
2024-05-12,2024-05-15,1,Confirmed,,Reservation,3
2024-05-12,2024-05-13,2,Confirmed,,Reservation,1
2024-05-12,2024-07-14,4,Confirmed,,Reservation,63
2024-05-12,2024-08-16,3,Cancel in reservation stage,2024-07-11,Reservation,96
2024-05-12,2024-11-05,4,Cancel in reservation stage,2024-10-18,Reservation,177
2024-05-12,2024-07-20,3,Confirmed,,Reservation,69
2024-05-12,2024-08-09,4,Confirmed,,Reservation,89
2024-05-12,2024-09-16,11,Confirmed,,Reservation,127
2024-05-12,2024-05-20,3,Confirmed,,Reservation,8
2024-05-12,2024-07-05,1,Confirmed,,Reservation,54
2024-05-12,2025-02-06,2,Confirmed,,Reservation,270
2024-05-12,2024-08-21,1,Confirmed,,Reservation,101
2024-05-12,2024-12-24,11,Confirmed,,Reservation,226
2024-05-12,2024-10-09,1,Confirmed,,Reservation,150
2024-05-12,2024-06-02,7,Confirmed,,Reservation,21
2024-05-12,2024-08-04,3,Confirmed,,Reservation,84
2024-05-12,2024-06-17,5,Confirmed,,Reservation,36
2024-05-13,2024-05-13,2,Confirmed,,Walk-in,0
2024-05-13,2024-05-13,2,Confirmed,,Walk-in,0
2024-05-13,2024-05-13,7,Confirmed,,Walk-in,0
2024-05-13,2024-05-13,2,Confirmed,,Walk-in,0
2024-05-13,2024-05-13,5,Confirmed,,Walk-in,0
2024-05-13,2024-05-13,3,Confirmed,,Walk-in,0
2024-05-13,2024-05-13,5,Confirmed,,Walk-in,0
2024-05-13,2024-05-13,7,Confirmed,,Walk-in,0
2024-05-13,2024-05-13,1,Confirmed,,Walk-in,0
2024-05-13,2024-05-13,6,Confirmed,,Walk-in,0
2024-05-13,2024-05-13,4,Confirmed,,Walk-in,0
2024-05-13,2024-05-13,3,Confirmed,,Walk-in,0
2024-05-13,2024-05-13,3,Confirmed,,Walk-in,0
2024-05-13,2024-06-19,3,Confirmed,,Reservation,37
2024-05-13,2024-05-22,4,Confirmed,,Reservation,9
2024-05-13,2024-05-24,1,Confirmed,,Reservation,11
2024-05-13,2024-09-27,12,Confirmed,,Reservation,137
2024-05-13,2024-07-12,1,Confirmed,,Reservation,60
2024-05-13,2024-06-30,7,Confirmed,,Reservation,48
2024-05-13,2024-10-15,1,Confirmed,,Reservation,155
2024-05-13,2024-05-20,3,Confirmed,,Reservation,7
2024-05-13,2024-05-14,7,Confirmed,,Reservation,1
2024-05-13,2024-08-06,2,Confirmed,,Reservation,85
2024-05-13,2025-02-12,3,Confirmed,,Reservation,275
2024-05-13,2024-05-29,8,Confirmed,,Reservation,16
2024-05-13,2024-05-24,4,Confirmed,,Reservation,11
2024-05-13,2025-01-18,4,Cancel in reservation stage,2024-07-17,Reservation,250
2024-05-13,2024-09-11,1,Cancel in reservation stage,2024-07-29,Reservation,121
2024-05-13,2024-11-11,5,Confirmed,,Reservation,182
2024-05-13,2024-09-27,1,Confirmed,,Reservation,137
2024-05-13,2024-08-03,2,Confirmed,,Reservation,82
2024-05-13,2024-08-12,3,Confirmed,,Reservation,91
2024-05-13,2024-07-17,2,Confirmed,,Reservation,65
2024-05-13,2024-05-23,2,Confirmed,,Reservation,10
2024-05-13,2024-05-14,3,Confirmed,,Reservation,1
2024-05-13,2024-11-04,5,Confirmed,,Reservation,175
2024-05-13,2024-08-27,8,Confirmed,,Reservation,106
2024-05-13,2024-07-21,6,Cancel in reservation stage,2024-05-13,Reservation,69
2024-05-13,2024-08-01,2,Cancel in check-in stage,2024-08-01,Reservation,80
2024-05-13,2024-05-20,1,Confirmed,,Reservation,7
2024-05-13,2024-05-16,6,Confirmed,,Reservation,3
2024-05-14,2024-05-14,5,Confirmed,,Walk-in,0
2024-05-14,2024-05-14,5,Confirmed,,Walk-in,0
2024-05-14,2024-05-14,2,Confirmed,,Walk-in,0
2024-05-14,2024-05-14,1,Confirmed,,Walk-in,0
2024-05-14,2024-05-14,4,Confirmed,,Walk-in,0
2024-05-14,2024-05-14,3,Confirmed,,Walk-in,0
2024-05-14,2024-05-14,1,Confirmed,,Walk-in,0
2024-05-14,2024-05-14,3,Confirmed,,Walk-in,0
2024-05-14,2024-05-14,1,Confirmed,,Walk-in,0
2024-05-14,2024-05-14,6,Confirmed,,Walk-in,0
2024-05-14,2024-05-14,4,Confirmed,,Walk-in,0
2024-05-14,2024-11-18,1,Cancel in reservation stage,2024-08-03,Reservation,188
2024-05-14,2024-06-01,3,Confirmed,,Reservation,18
2024-05-14,2024-07-21,2,Confirmed,,Reservation,68
2024-05-14,2024-12-24,1,Confirmed,,Reservation,224
2024-05-14,2024-08-20,1,Confirmed,,Reservation,98
2024-05-14,2024-05-17,10,Confirmed,,Reservation,3
2024-05-14,2025-04-06,1,Confirmed,,Reservation,327
2024-05-14,2024-05-23,3,Confirmed,,Reservation,9
2024-05-14,2024-05-22,4,Confirmed,,Reservation,8
2024-05-14,2024-06-16,2,Cancel in reservation stage,2024-05-15,Reservation,33
2024-05-14,2024-10-18,2,Confirmed,,Reservation,157
2024-05-14,2024-07-16,6,Cancel in reservation stage,2024-05-18,Reservation,63
2024-05-14,2024-05-15,1,Cancel in reservation stage,2024-05-14,Reservation,1
2024-05-14,2024-07-18,5,Confirmed,,Reservation,65
2024-05-14,2024-11-01,6,Confirmed,,Reservation,171
2024-05-14,2024-06-05,5,Confirmed,,Reservation,22
2024-05-14,2024-05-31,7,Cancel in reservation stage,2024-05-20,Reservation,17
2024-05-14,2024-05-16,3,Confirmed,,Reservation,2
2024-05-14,2024-05-17,2,Confirmed,,Reservation,3
2024-05-15,2024-05-15,8,Confirmed,,Walk-in,0
2024-05-15,2024-05-15,3,Confirmed,,Walk-in,0
2024-05-15,2024-05-15,3,Confirmed,,Walk-in,0
2024-05-15,2024-05-15,1,Confirmed,,Walk-in,0
2024-05-15,2024-05-15,1,Confirmed,,Walk-in,0
2024-05-15,2024-05-15,5,Confirmed,,Walk-in,0
2024-05-15,2024-05-15,3,Confirmed,,Walk-in,0
2024-05-15,2024-05-15,1,Confirmed,,Walk-in,0
2024-05-15,2024-05-15,3,Confirmed,,Walk-in,0
2024-05-15,2024-05-15,10,Confirmed,,Walk-in,0
2024-05-15,2024-05-15,1,Confirmed,,Walk-in,0
2024-05-15,2024-10-08,5,Cancel in check-in stage,2024-10-08,Reservation,146
2024-05-15,2024-09-26,1,Confirmed,,Reservation,134
2024-05-15,2024-09-06,1,Confirmed,,Reservation,114
2024-05-15,2024-06-24,2,Confirmed,,Reservation,40
2024-05-15,2024-08-27,3,Confirmed,,Reservation,104
2024-05-15,2024-10-30,1,Confirmed,,Reservation,168
2024-05-15,2024-12-10,6,Cancel in check-in stage,2024-12-10,Reservation,209
2024-05-15,2024-06-26,1,Confirmed,,Reservation,42
2024-05-15,2024-07-09,2,Confirmed,,Reservation,55
2024-05-15,2024-05-31,3,Confirmed,,Reservation,16
2024-05-15,2024-06-01,2,Cancel in check-in stage,2024-06-01,Reservation,17
2024-05-15,2024-06-08,1,Cancel in reservation stage,2024-06-06,Reservation,24
2024-05-15,2024-05-28,1,Confirmed,,Reservation,13
2024-05-15,2024-05-20,3,Confirmed,,Reservation,5
2024-05-15,2024-07-27,1,Confirmed,,Reservation,73
2024-05-15,2024-12-03,3,Confirmed,,Reservation,202
2024-05-15,2024-08-20,1,Confirmed,,Reservation,97
2024-05-15,2024-07-22,1,Confirmed,,Reservation,68
2024-05-15,2024-06-07,10,Confirmed,,Reservation,23
2024-05-15,2024-05-22,3,Confirmed,,Reservation,7
2024-05-15,2024-08-11,2,Confirmed,,Reservation,88
