Type,Reservation Day,Check-in Day,Occupancy_duration,Decision
True,88,86,2,1
True,88,88,0,0
True,89,81,8,1
True,89,88,1,1
True,89,88,1,1
True,89,87,2,1
True,89,87,2,1
True,89,89,0,1
True,89,88,1,1
True,89,88,1,1
True,89,87,2,1
True,89,87,2,1
True,89,87,2,1
True,89,87,2,1
True,117,89,28,1
True,90,89,1,1
True,285,284,1,1
True,90,89,1,1
True,90,88,2,1
True,90,89,1,1
True,91,90,1,1
True,90,89,1,1
True,90,89,1,1
True,90,87,3,1
True,90,89,1,1
True,90,81,9,1
True,90,88,2,1
True,90,88,2,1
True,90,88,2,1
True,90,89,1,1
True,90,89,1,1
True,90,88,2,1
True,90,89,1,1
True,90,88,2,1
True,90,89,1,1
True,90,89,1,1
True,91,88,3,1
True,91,90,1,1
True,91,90,1,1
True,91,90,1,1
True,91,90,1,1
True,91,90,1,1
True,91,90,1,1
True,91,90,1,1
True,91,90,1,1
True,91,90,1,1
True,91,90,1,1
True,91,90,1,1
True,91,90,1,1
True,91,90,1,1
True,91,88,3,1
True,91,88,3,1
True,160,159,1,1
True,91,88,3,1
True,91,89,2,1
True,91,89,2,1
True,91,88,3,1
True,91,87,4,1
True,91,90,1,1
True,91,87,4,1
True,91,89,2,1
True,91,89,2,1
True,91,82,9,1
True,91,88,3,1
True,91,89,2,1
True,91,90,1,1
True,91,87,4,1
True,91,89,2,1
True,92,89,3,1
True,121,117,4,1
True,92,92,0,1
True,93,89,4,1
True,93,85,8,1
True,93,89,4,1
True,93,92,1,1
True,93,92,1,1
True,93,92,1,1
True,93,92,1,1
True,94,90,4,1
True,94,87,7,1
True,94,91,3,1
True,94,91,3,1
True,94,91,3,1
True,94,91,3,1
True,94,91,3,1
True,95,94,1,1
True,94,91,3,1
True,94,91,3,1
True,94,91,3,1
True,94,89,5,1
True,95,91,4,1
True,95,91,4,1
True,95,91,4,1
True,95,91,4,1
True,95,91,4,1
True,95,91,4,1
True,95,88,7,1
True,95,90,5,1
True,95,91,4,1
True,95,91,4,1
True,95,91,4,1
True,95,91,4,1
True,95,91,4,1
True,95,91,4,1
True,95,88,7,1
True,95,88,7,1
True,95,88,7,1
True,95,90,5,1
True,95,90,5,1
True,95,91,4,1
True,95,91,4,1
True,95,91,4,1
True,65,61,4,1
True,95,90,5,1
True,95,94,1,1
True,95,95,0,1
True,96,93,3,1
True,96,95,1,1
True,96,95,1,1
True,96,89,7,1
True,96,91,5,1
True,96,95,1,1
True,96,95,1,1
True,96,91,5,1
True,96,95,1,1
True,96,96,0,1
True,96,96,0,1
True,102,97,5,1
True,97,95,2,1
True,97,95,2,1
True,97,95,2,1
True,97,95,2,1
True,97,95,2,1
True,97,95,2,1
True,97,95,2,1
True,97,95,2,1
True,97,96,1,1
True,97,96,1,1
True,97,96,1,1
True,97,90,7,1
True,97,96,1,1
True,97,95,2,1
True,97,96,1,1
True,35,34,1,1
True,98,93,5,1
True,98,93,5,1
True,98,97,1,1
True,98,96,2,1
True,98,97,1,1
True,98,97,1,1
True,98,93,5,1
True,98,97,1,1
True,98,97,1,1
True,99,98,1,1
True,99,94,5,1
True,99,97,2,1
True,99,97,2,1
True,99,98,1,1
True,99,94,5,1
True,99,94,5,1
True,99,94,5,1
True,99,94,5,1
True,99,94,5,1
True,99,94,5,1
True,99,95,4,1
True,99,98,1,1
True,99,98,1,1
True,99,96,3,1
True,100,99,1,1
True,100,99,1,1
True,100,99,1,1
True,100,99,1,1
True,100,99,1,1
True,100,99,1,1
True,100,99,1,1
True,100,99,1,1
True,100,99,1,1
True,100,96,4,1
True,100,98,2,1
True,100,99,1,1
True,100,99,1,1
True,100,95,5,1
True,317,312,5,1
True,100,97,3,1
True,100,99,1,1
True,100,99,1,1
True,100,95,5,1
True,100,95,5,1
True,100,98,2,1
True,100,96,4,1
True,100,99,1,1
True,100,99,1,1
True,100,98,2,1
True,101,98,3,1
True,101,98,3,1
True,101,98,3,1
True,101,98,3,1
True,101,98,3,1
True,101,98,3,1
True,101,98,3,1
True,101,98,3,1
True,101,98,3,1
True,101,98,3,1
True,101,98,3,1
True,101,98,3,1
True,101,98,3,1
True,101,98,3,1
True,101,98,3,1
True,101,98,3,1
True,101,98,3,1
True,101,98,3,1
True,101,98,3,1
True,101,98,3,1
True,101,98,3,1
True,101,98,3,1
True,101,98,3,1
True,101,98,3,1
True,101,98,3,1
True,101,98,3,1
True,101,98,3,1
True,101,98,3,1
True,101,97,4,1
True,101,98,3,1
True,101,98,3,1
True,101,98,3,1
True,101,97,4,1
True,101,97,4,1
True,101,97,4,1
True,101,99,2,1
True,101,100,1,1
True,101,100,1,1
True,101,100,1,1
True,101,98,3,1
True,101,100,1,1
True,101,100,1,1
True,101,98,3,1
True,101,98,3,1
True,101,99,2,1
True,2,365,3,1
True,105,101,4,1
True,101,101,0,1
True,102,99,3,1
True,102,99,3,1
True,102,101,1,1
True,102,101,1,1
True,102,98,4,1
True,103,102,1,1
True,102,98,4,1
True,102,99,3,1
True,102,99,3,1
True,102,98,4,1
True,102,101,1,1
True,102,95,7,1
True,102,102,0,1
True,103,103,0,0
True,103,96,7,1
True,103,97,6,1
True,103,102,1,1
True,103,102,1,1
True,103,102,1,1
True,103,102,1,1
True,103,102,1,1
True,103,102,1,1
True,103,96,7,1
True,103,99,4,1
True,103,102,1,1
True,103,102,1,1
True,103,97,6,1
True,103,96,7,1
True,104,97,7,1
True,104,103,1,1
True,104,102,2,1
True,104,97,7,1
True,34,33,1,1
True,104,96,8,1
True,104,102,2,1
True,104,100,4,1
True,104,98,6,1
True,104,100,4,1
True,104,103,1,1
True,104,103,1,1
True,104,103,1,1
True,104,103,1,1
True,25,23,2,1
True,105,100,5,1
True,105,103,2,1
True,105,103,2,1
True,105,103,2,1
True,105,96,9,1
True,105,104,1,1
True,133,132,1,1
True,146,145,1,1
True,154,153,1,1
True,182,181,1,1
True,189,188,1,1
True,211,210,1,1
True,224,223,1,1
True,245,244,1,1
True,259,258,1,1
True,273,272,1,1
True,294,293,1,1
True,308,307,1,1
True,329,327,2,1
True,342,342,0,1
True,62,60,2,1
True,74,72,2,1
True,90,87,3,1
True,111,110,1,1
True,105,100,5,1
True,105,100,5,1
True,106,105,1,1
True,105,103,2,1
True,106,105,1,1
True,105,104,1,1
True,105,102,3,1
True,106,105,1,1
True,106,99,7,1
True,106,100,6,1
True,106,100,6,1
True,106,104,2,1
True,106,102,4,1
True,106,98,8,1
True,106,104,2,1
True,106,105,1,1
True,106,105,1,1
True,53,51,2,1
True,106,105,1,1
True,328,327,1,1
True,41,40,1,1
True,106,105,1,1
True,106,99,7,1
True,106,104,2,1
True,106,99,7,1
True,106,104,2,1
True,106,102,4,1
True,106,99,7,1
True,106,105,1,1
True,112,111,1,1
True,323,322,1,1
True,358,357,1,1
True,56,51,5,1
True,106,104,2,1
True,107,104,3,1
True,106,104,2,1
True,108,106,2,1
True,106,105,1,1
True,106,99,7,1
True,107,100,7,1
True,107,100,7,1
True,107,99,8,1
True,107,102,5,1
True,107,104,3,1
True,107,106,1,1
True,107,106,1,1
True,107,106,1,1
True,107,106,1,1
True,107,100,7,1
True,107,105,2,1
True,107,100,7,1
True,107,100,7,1
True,107,100,7,1
True,107,103,4,1
True,107,103,4,1
True,107,100,7,1
True,107,100,7,1
True,107,100,7,1
True,107,95,12,1
True,107,104,3,1
True,107,100,7,1
True,107,100,7,1
True,140,133,7,1
True,107,100,7,1
True,107,100,7,1
True,107,100,7,1
True,107,100,7,1
True,107,100,7,1
True,107,100,7,1
True,107,100,7,1
True,107,100,7,1
True,107,100,7,1
True,107,100,7,1
True,107,100,7,1
True,107,100,7,1
True,108,101,7,1
True,108,101,7,1
True,108,101,7,1
True,108,101,7,1
True,108,103,5,1
True,108,103,5,1
True,108,103,5,1
True,295,288,7,1
True,119,112,7,1
True,108,100,8,1
True,108,100,8,1
True,108,100,8,1
True,108,100,8,1
True,108,107,1,1
True,108,107,1,1
True,108,103,5,1
True,108,104,4,1
True,108,106,2,1
True,108,105,3,1
True,108,100,8,1
True,108,106,2,1
True,109,108,1,1
True,109,106,3,1
True,109,108,1,1
True,109,106,3,1
True,109,108,1,1
True,109,102,7,1
True,109,103,6,1
True,110,103,7,1
True,110,109,1,1
True,110,109,1,1
True,110,104,6,1
True,110,105,5,1
True,110,109,1,1
True,110,104,6,1
True,110,109,1,1
True,126,125,1,1
True,330,329,1,1
True,358,357,1,1
True,13,12,1,1
True,41,40,1,1
True,59,58,1,1
True,111,104,7,1
True,111,109,2,1
True,111,109,2,1
True,111,110,1,1
True,111,110,1,1
True,111,110,1,1
True,111,110,1,1
True,111,110,1,1
True,111,110,1,1
True,111,110,1,1
True,111,110,1,1
True,111,110,1,1
True,111,110,1,1
True,111,110,1,1
True,111,110,1,1
True,111,110,1,1
True,111,110,1,1
True,111,105,6,1
True,111,107,4,1
True,112,106,6,1
True,112,100,12,1
True,112,111,1,1
True,112,111,1,1
True,112,111,1,1
True,112,110,2,1
True,112,111,1,1
True,112,107,5,1
True,112,111,1,1
True,153,152,1,1
True,112,108,4,1
True,112,107,5,1
True,112,107,5,1
True,112,111,1,1
True,116,113,3,1
True,114,113,1,1
True,113,101,12,1
True,113,112,1,1
True,113,112,1,1
True,113,112,1,1
True,113,112,1,1
True,113,107,6,1
True,113,108,5,1
True,113,108,5,1
True,114,107,7,1
True,114,107,7,1
True,114,107,7,1
True,114,113,1,1
True,114,112,2,1
True,114,112,2,1
True,114,112,2,1
True,114,104,10,1
True,114,113,1,1
True,115,105,10,1
True,115,111,4,1
True,115,111,4,1
True,115,114,1,1
True,115,114,1,1
True,115,111,4,1
True,115,111,4,1
True,115,114,1,1
True,115,111,4,1
True,115,111,4,1
True,115,114,1,1
True,115,114,1,1
True,116,115,1,1
True,116,113,3,1
True,116,115,1,1
True,116,113,3,1
True,116,113,3,1
True,116,115,1,1
True,116,113,3,1
True,116,113,3,1
True,116,115,1,1
True,119,117,2,1
True,117,111,6,1
True,117,110,7,1
True,117,110,7,1
True,117,110,7,1
True,117,110,7,1
True,117,115,2,1
True,117,109,8,1
True,117,109,8,1
True,117,109,8,1
True,117,109,8,1
True,117,110,7,1
True,117,109,8,1
True,117,109,8,1
True,117,109,8,1
True,117,109,8,1
True,117,109,8,1
True,117,109,8,1
True,117,109,8,1
True,117,109,8,1
True,117,109,8,1
True,117,116,1,1
True,117,116,1,1
True,117,110,7,1
True,117,109,8,1
True,117,109,8,1
True,118,117,1,1
True,118,117,1,1
True,4,4,0,1
True,118,116,2,1
True,118,116,2,1
True,118,117,1,1
True,118,117,1,1
True,118,116,2,1
True,118,116,2,1
True,118,117,1,1
True,118,116,2,1
True,118,116,2,1
True,119,119,0,1
True,119,119,0,1
True,122,119,3,1
True,125,119,6,1
True,120,120,0,1
True,119,116,3,1
True,119,115,4,1
True,119,115,4,1
True,119,112,7,1
True,119,115,4,1
True,119,107,12,1
True,119,118,1,1
True,119,117,2,1
True,119,117,2,1
True,119,117,2,1
True,153,151,2,1
True,294,292,2,1
True,119,118,1,1
True,119,117,2,1
True,119,117,2,1
True,119,118,1,1
True,119,118,1,1
True,119,118,1,1
True,35,34,1,1
True,119,116,3,1
True,120,119,1,1
True,127,120,7,1
True,119,111,8,1
True,119,116,3,1
True,120,117,3,1
True,120,115,5,1
True,160,159,1,1
True,181,180,1,1
True,120,117,3,1
True,120,119,1,1
True,120,119,1,1
True,334,333,1,1
True,82,81,1,1
True,120,118,2,1
True,120,118,2,1
True,120,119,1,1
True,320,319,1,1
True,27,25,2,1
True,120,119,1,1
True,120,117,3,1
True,288,286,2,1
True,145,142,3,1
True,120,119,1,1
True,120,117,3,1
True,120,116,4,1
True,120,116,4,1
True,120,119,1,1
True,120,116,4,1
True,120,116,4,1
True,120,119,1,1
True,120,119,1,1
True,128,120,8,1
True,120,120,0,1
True,121,118,3,1
True,121,118,3,1
True,121,118,3,1
True,121,118,3,1
True,121,118,3,1
True,121,118,3,1
True,121,118,3,1
True,121,118,3,1
True,121,118,3,1
True,121,118,3,1
True,121,118,3,1
True,121,114,7,1
True,121,114,7,1
True,121,118,3,1
True,121,118,3,1
True,121,118,3,1
True,121,118,3,1
True,121,118,3,1
True,121,118,3,1
True,121,118,3,1
True,121,118,3,1
True,121,118,3,1
True,121,118,3,1
True,121,118,3,1
True,121,120,1,1
True,121,118,3,1
True,121,116,5,1
True,121,120,1,1
True,121,119,2,1
True,121,119,2,1
True,121,119,2,1
True,121,118,3,1
True,121,117,4,1
True,121,117,4,1
True,121,114,7,1
True,121,117,4,1
True,121,114,7,1
True,121,116,5,1
True,122,118,4,1
True,122,121,1,1
True,122,121,1,1
True,123,121,2,1
True,123,121,2,1
True,123,121,2,1
True,123,121,2,1
True,123,121,2,1
True,123,121,2,1
True,123,121,2,1
True,123,121,2,1
True,123,121,2,1
True,123,121,2,1
True,123,121,2,1
True,123,121,2,1
True,123,121,2,1
True,123,121,2,1
True,123,121,2,1
True,123,121,2,1
True,123,121,2,1
True,123,121,2,1
True,123,121,2,1
True,123,121,2,1
True,123,121,2,1
True,123,121,2,1
True,123,121,2,1
True,123,121,2,1
True,123,121,2,1
True,123,121,2,1
True,123,121,2,1
True,123,121,2,1
True,123,121,2,1
True,123,121,2,1
True,123,121,2,1
True,123,121,2,1
True,123,121,2,1
True,123,121,2,1
True,123,121,2,1
True,123,121,2,1
True,123,120,3,1
True,123,120,3,1
True,123,120,3,1
True,124,117,7,1
True,124,123,1,1
True,124,123,1,1
True,124,123,1,1
True,124,123,1,1
True,124,123,1,1
True,125,124,1,1
True,124,124,0,1
True,124,119,5,1
True,125,118,7,1
True,125,117,8,1
True,125,123,2,1
True,125,120,5,1
True,125,124,1,1
True,174,173,1,1
True,328,326,2,1
True,37,38,1,0
True,193,192,1,1
True,125,124,1,1
True,147,146,1,1
True,125,124,1,1
True,125,124,1,1
True,140,139,1,1
True,155,153,2,1
True,174,173,1,1
True,195,193,2,1
True,232,230,2,1
True,274,272,2,1
True,165,163,2,1
True,195,193,2,1
True,237,235,2,1
True,125,117,8,1
True,126,123,3,1
True,126,123,3,1
True,126,125,1,1
True,126,125,1,1
True,126,125,1,1
True,126,125,1,1
True,126,122,4,1
True,126,125,1,1
True,126,125,1,1
True,133,126,7,1
True,173,172,1,1
True,178,173,5,1
True,126,125,1,1
True,126,125,1,1
True,127,120,7,1
True,127,120,7,1
True,127,120,7,1
True,127,120,7,1
True,127,120,7,1
True,127,120,7,1
True,127,122,5,1
True,127,126,1,1
True,127,121,6,1
True,127,120,7,1
True,127,126,1,1
True,127,125,2,1
True,173,172,1,1
True,178,173,5,1
True,127,120,7,1
True,127,122,5,1
True,127,120,7,1
True,127,120,7,1
True,127,120,7,1
True,127,126,1,1
True,127,120,7,1
True,127,120,7,1
True,127,120,7,1
True,127,121,6,1
True,127,118,9,1
True,127,120,7,1
True,128,127,1,1
True,127,125,2,1
True,128,121,7,1
True,128,121,7,1
True,128,123,5,1
True,128,127,1,1
True,128,127,1,1
True,128,125,3,1
True,128,125,3,1
True,128,120,8,1
True,128,120,8,1
True,128,127,1,1
True,128,127,1,1
True,128,123,5,1
True,128,124,4,1
True,129,125,4,1
True,129,128,1,1
True,129,122,7,1
True,129,126,3,1
True,129,128,1,1
True,129,128,1,1
True,129,126,3,1
True,71,68,3,1
True,129,126,3,1
True,71,68,3,1
True,129,126,3,1
True,129,122,7,1
True,129,119,10,1
True,129,126,3,1
True,129,126,3,1
True,132,129,3,1
True,129,126,3,1
True,129,126,3,1
True,129,126,3,1
True,35,34,1,1
True,71,68,3,1
True,129,128,1,1
True,133,131,2,1
True,130,119,11,1
True,130,119,11,1
True,130,127,3,1
True,130,127,3,1
True,130,127,3,1
True,130,123,7,1
True,130,128,2,1
True,130,123,7,1
True,130,128,2,1
True,130,130,0,1
True,130,122,8,1
True,130,128,2,1
True,130,120,10,1
True,130,122,8,1
True,130,126,4,1
True,130,123,7,1
True,130,118,12,1
True,131,128,3,1
True,131,129,2,1
True,131,130,1,1
True,131,129,2,1
True,131,129,2,1
True,131,127,4,1
True,131,127,4,1
True,131,127,4,1
True,131,129,2,1
True,131,129,2,1
True,131,130,1,1
True,131,129,2,1
True,131,129,2,1
True,131,129,2,1
True,131,129,2,1
True,131,129,2,1
True,131,129,2,1
True,131,130,1,1
True,53,51,2,1
True,131,129,2,1
True,131,129,2,1
True,131,130,1,1
True,131,128,3,1
True,131,126,5,1
True,131,129,2,1
True,131,129,2,1
True,131,130,1,1
True,131,130,1,1
True,131,126,5,1
True,131,125,6,1
True,131,129,2,1
True,131,129,2,1
True,131,128,3,1
True,131,128,3,1
True,131,129,2,1
True,131,128,3,1
True,131,131,0,1
True,132,125,7,1
True,132,123,9,1
True,132,131,1,1
True,132,130,2,1
True,132,130,2,1
True,132,123,9,1
True,132,129,3,1
True,132,131,1,1
True,132,130,2,1
True,133,126,7,1
True,133,131,2,1
True,133,130,3,1
True,133,126,7,1
True,133,126,7,1
True,133,122,11,1
True,133,129,4,1
True,133,131,2,1
True,133,122,11,1
True,133,132,1,1
True,133,132,1,1
True,133,132,1,1
True,133,132,1,1
True,183,182,1,1
True,74,72,2,1
True,133,130,3,1
True,133,132,1,1
True,133,126,7,1
True,133,122,11,1
True,133,132,1,1
True,133,122,11,1
True,133,132,1,1
True,133,132,1,1
True,133,132,1,1
True,133,132,1,1
True,133,129,4,1
True,133,129,4,1
True,133,130,3,1
True,133,129,4,1
True,133,126,7,1
True,133,130,3,1
True,133,131,2,1
True,133,132,1,1
True,136,133,3,1
True,137,136,1,1
True,133,132,1,1
True,136,133,3,1
True,133,126,7,1
True,133,132,1,1
True,136,133,3,1
True,138,136,2,1
True,283,279,4,1
True,57,53,4,1
True,119,117,2,1
True,133,129,4,1
True,134,123,11,1
True,134,130,4,1
True,134,130,4,1
True,134,130,4,1
True,134,130,4,1
True,135,128,7,1
True,135,128,7,1
True,135,128,7,1
True,135,128,7,1
True,135,128,7,1
True,135,128,7,1
True,135,128,7,1
True,135,128,7,1
True,135,128,7,1
True,135,128,7,1
True,135,128,7,1
True,135,128,7,1
True,135,128,7,1
True,135,128,7,1
True,135,128,7,1
True,135,128,7,1
True,135,130,5,1
True,135,133,2,1
True,135,133,2,1
True,135,133,2,1
True,135,133,2,1
True,135,133,2,1
True,135,133,2,1
True,135,133,2,1
True,135,133,2,1
True,135,133,2,1
True,135,133,2,1
True,135,133,2,1
True,135,133,2,1
True,135,133,2,1
True,135,133,2,1
True,135,133,2,1
True,135,133,2,1
True,135,133,2,1
True,135,133,2,1
True,135,133,2,1
True,135,133,2,1
True,135,133,2,1
True,135,133,2,1
True,135,128,7,1
True,136,133,3,1
True,136,134,2,1
True,136,133,3,1
True,136,133,3,1
True,137,136,1,1
True,136,133,3,1
True,137,136,1,1
True,136,133,3,1
True,137,136,1,1
True,136,133,3,1
True,137,136,1,1
True,136,133,3,1
True,137,136,1,1
True,136,133,3,1
True,137,136,1,1
True,136,133,3,1
True,15,14,1,1
True,136,133,3,1
True,136,133,3,1
True,137,136,1,1
True,136,133,3,1
True,137,136,1,1
True,138,137,1,1
True,136,133,3,1
True,137,136,1,1
True,136,133,3,1
True,137,136,1,1
True,136,133,3,1
True,137,136,1,1
True,136,133,3,1
True,137,136,1,1
True,136,133,3,1
True,137,136,1,1
True,136,133,3,1
True,137,136,1,1
True,136,133,3,1
True,137,136,1,1
True,136,133,3,1
True,137,136,1,1
True,136,133,3,1
True,137,136,1,1
True,136,133,3,1
True,137,136,1,1
True,136,135,1,1
True,136,133,3,1
True,137,136,1,1
True,136,133,3,1
True,137,136,1,1
True,136,133,3,1
True,137,136,1,1
True,136,133,3,1
True,138,136,2,1
True,136,133,3,1
True,137,136,1,1
True,136,133,3,1
True,137,136,1,1
True,136,133,3,1
True,137,136,1,1
True,283,280,3,1
True,297,294,3,1
True,298,297,1,1
True,136,126,10,1
True,136,134,2,1
True,136,122,14,1
True,136,133,3,1
True,137,136,1,1
True,136,133,3,1
True,137,136,1,1
True,137,130,7,1
True,137,132,5,1
True,138,137,1,1
True,283,280,3,1
True,137,136,1,1
True,137,128,9,1
True,140,138,2,1
True,140,138,2,1
True,138,137,1,1
True,138,137,1,1
True,138,137,1,1
True,138,137,1,1
True,180,178,2,1
True,181,180,1,1
True,68,67,1,1
True,138,137,1,1
True,302,301,1,1
True,145,144,1,1
True,138,137,1,1
True,138,135,3,1
True,138,137,1,1
True,139,137,2,1
True,96,95,1,1
True,139,137,2,1
True,96,95,1,1
True,139,139,0,1
True,139,136,3,1
True,143,139,4,1
True,140,138,2,1
True,140,138,2,1
True,140,138,2,1
True,140,138,2,1
True,140,138,2,1
True,140,138,2,1
True,140,138,2,1
True,140,138,2,1
True,140,138,2,1
True,140,126,14,1
True,140,133,7,1
True,140,139,1,1
True,140,139,1,1
True,140,139,1,1
True,140,139,1,1
True,140,139,1,1
True,140,137,3,1
True,143,140,3,1
True,140,138,2,1
True,140,138,2,1
True,140,139,1,1
True,140,130,10,1
True,140,140,0,1
True,141,140,1,1
True,141,140,1,1
True,141,140,1,1
True,141,139,2,1
True,141,139,2,1
True,334,333,1,1
True,150,149,1,1
True,141,137,4,1
True,350,348,2,1
True,24,23,1,1
True,141,140,1,1
True,141,137,4,1
True,141,137,4,1
True,141,140,1,1
True,141,140,1,1
True,141,140,1,1
True,141,140,1,1
True,141,138,3,1
True,141,140,1,1
True,185,184,1,1
True,142,141,1,1
True,142,140,2,1
True,142,140,2,1
True,142,140,2,1
True,142,138,4,1
True,142,135,7,1
True,142,135,7,1
True,142,135,7,1
True,143,142,1,1
True,142,135,7,1
True,143,142,1,1
True,143,136,7,1
True,143,140,3,1
True,143,136,7,1
True,143,138,5,1
True,143,137,6,1
True,143,141,2,1
True,143,141,2,1
True,143,141,2,1
True,143,142,1,1
True,143,141,2,1
True,143,138,5,1
True,143,140,3,1
True,143,139,4,1
True,143,141,2,1
True,143,142,1,1
True,143,140,3,1
True,147,143,4,1
True,144,143,1,1
True,144,134,10,1
True,144,139,5,1
True,144,141,3,1
True,144,143,1,1
True,144,144,0,1
True,145,138,7,1
True,145,135,10,1
True,145,140,5,1
True,145,138,7,1
True,145,138,7,1
True,145,142,3,1
True,145,142,3,1
True,145,138,7,1
True,145,144,1,1
True,145,144,1,1
True,145,144,1,1
True,145,144,1,1
True,145,143,2,1
True,145,142,3,1
True,145,140,5,1
True,145,141,4,1
True,145,143,2,1
True,145,143,2,1
True,145,144,1,1
True,155,154,1,1
True,146,139,7,1
True,146,139,7,1
True,146,138,8,1
True,146,139,7,1
True,146,142,4,1
True,146,145,1,1
True,146,145,1,1
True,146,145,1,1
True,146,137,9,1
True,146,141,5,1
True,146,143,3,1
True,146,139,7,1
True,147,138,9,1
True,147,142,5,1
True,147,138,9,1
True,147,138,9,1
True,147,140,7,1
True,147,140,7,1
True,147,140,7,1
True,147,145,2,1
True,147,140,7,1
True,147,140,7,1
True,147,140,7,1
True,147,140,7,1
True,147,133,14,1
True,147,143,4,1
True,147,140,7,1
True,147,140,7,1
True,147,143,4,1
True,147,140,7,1
True,147,138,9,1
True,147,144,3,1
True,147,144,3,1
True,147,145,2,1
True,147,143,4,1
True,147,139,8,1
True,147,140,7,1
True,147,136,11,1
True,147,140,7,1
True,147,143,4,1
True,148,142,6,1
True,148,143,5,1
True,148,146,2,1
True,148,147,1,1
True,148,147,1,1
True,149,143,6,1
True,150,149,1,1
True,150,148,2,1
True,150,148,2,1
True,150,146,4,1
True,150,143,7,1
True,150,143,7,1
True,151,145,6,1
True,151,150,1,1
True,151,150,1,1
True,151,149,2,1
True,151,150,1,1
True,151,146,5,1
True,151,150,1,1
True,152,151,1,1
True,214,213,1,1
True,152,151,1,1
True,134,127,7,1
True,152,151,1,1
True,349,348,1,1
True,152,151,1,1
True,152,151,1,1
True,152,151,1,1
True,152,150,2,1
True,153,152,1,1
True,153,152,1,1
True,286,285,1,1
True,153,148,5,1
True,153,148,5,1
True,153,150,3,1
True,153,152,1,1
True,153,151,2,1
True,153,152,1,1
True,153,152,1,1
True,153,152,1,1
True,153,151,2,1
True,161,292,4,0
True,154,151,3,1
True,154,151,3,1
True,154,151,3,1
True,154,153,1,1
True,154,153,1,1
True,154,153,1,1
True,154,153,1,1
True,143,142,1,1
True,154,153,1,1
True,154,152,2,1
True,154,151,3,1
True,154,151,3,1
True,154,146,8,1
True,154,152,2,1
True,154,150,4,1
True,171,169,2,1
True,154,151,3,1
True,154,151,3,1
True,154,151,3,1
True,154,154,0,1
True,155,151,4,1
True,155,154,1,1
True,155,154,1,1
True,155,151,4,1
True,155,154,1,1
True,155,154,1,1
True,155,154,1,1
True,155,153,2,1
True,155,154,1,1
True,155,154,1,1
True,155,154,1,1
True,155,151,4,1
True,155,151,4,1
True,155,151,4,1
True,150,147,3,1
True,155,149,6,1
True,155,154,1,1
True,155,151,4,1
True,155,153,2,1
True,156,152,4,1
True,156,152,4,1
True,156,155,1,1
True,156,151,5,1
True,156,152,4,1
True,157,156,1,1
True,156,151,5,1
True,156,151,5,1
True,156,151,5,1
True,163,156,7,1
True,157,154,3,1
True,157,154,3,1
True,157,156,1,1
True,157,150,7,1
True,157,151,6,1
True,157,153,4,1
True,157,151,6,1
True,157,155,2,1
True,157,151,6,1
True,157,151,6,1
True,157,151,6,1
True,157,154,3,1
True,158,151,7,1
True,158,154,4,1
True,158,154,4,1
True,158,154,4,1
True,158,156,2,1
True,158,156,2,1
True,158,154,4,1
True,158,153,5,1
True,158,156,2,1
True,158,153,5,1
True,158,144,14,1
True,158,158,0,1
True,158,158,0,1
True,159,152,7,1
True,159,158,1,1
True,159,152,7,1
True,159,153,6,1
True,159,152,7,1
True,159,152,7,1
True,159,149,10,1
True,159,152,7,1
True,159,159,0,1
True,160,158,2,1
True,160,157,3,1
True,160,157,3,1
True,160,153,7,1
True,160,155,5,1
True,160,155,5,1
True,160,155,5,1
True,160,153,7,1
True,160,159,1,1
True,161,154,7,1
True,161,156,5,1
True,161,151,10,1
True,161,154,7,1
True,161,157,4,1
True,161,158,3,1
True,161,154,7,1
True,161,158,3,1
True,161,159,2,1
True,161,156,5,1
True,161,154,7,1
True,161,154,7,1
True,161,158,3,1
True,161,154,7,1
True,161,154,7,1
True,161,157,4,1
True,162,158,4,1
True,162,156,6,1
True,162,153,9,1
True,162,160,2,1
True,162,161,1,1
True,162,158,4,1
True,162,158,4,1
True,162,161,1,1
True,162,160,2,1
True,162,160,2,1
True,162,157,5,1
True,162,161,1,1
True,163,159,4,1
True,163,153,10,1
True,163,159,4,1
True,163,160,3,1
True,163,156,7,1
True,163,162,1,1
True,163,161,2,1
True,163,158,5,1
True,163,157,6,1
True,163,158,5,1
True,163,156,7,1
True,163,158,5,1
True,163,158,5,1
True,163,158,5,1
True,163,156,7,1
True,163,156,7,1
True,163,152,11,1
True,163,160,3,1
True,163,156,7,1
True,163,159,4,1
True,163,159,4,1
True,163,159,4,1
True,164,160,4,1
True,164,160,4,1
True,164,157,7,1
True,164,157,7,1
True,164,157,7,1
True,164,157,7,1
True,164,162,2,1
True,164,159,5,1
True,166,164,2,1
True,164,162,2,1
True,164,159,5,1
True,164,162,2,1
True,164,159,5,1
True,164,160,4,1
True,164,162,2,1
True,164,163,1,1
True,164,162,2,1
True,164,162,2,1
True,164,155,9,1
True,164,162,2,1
True,164,157,7,1
True,164,157,7,1
True,164,161,3,1
True,164,162,2,1
True,164,162,2,1
True,164,161,3,1
True,165,151,14,1
True,165,164,1,1
True,171,164,7,1
True,165,163,2,1
True,165,162,3,1
True,165,162,3,1
True,165,164,1,1
True,165,165,0,1
True,165,163,2,1
True,165,162,3,1
True,166,164,2,1
True,166,165,1,1
True,166,166,0,1
True,167,160,7,1
True,167,163,4,1
True,167,161,6,1
True,167,166,1,1
