Type,Reservation Day,Check-in Day,Occupancy_duration,Decision,Cancel_Date,Type_Marked,Lead_Time
True,2016-04-11,2016-04-11,1,1,,Walk-in,0
True,2016-11-08,2016-11-08,1,1,,Walk-in,0
True,2016-11-16,2016-11-16,1,1,,Walk-in,0
True,2016-03-31,2016-04-04,3,1,,Reservation,4
True,2016-11-25,2016-11-28,2,1,,Reservation,3
True,2015-12-01,2015-12-01,2,1,,Walk-in,0
True,2016-01-19,2016-01-19,1,1,,Walk-in,0
True,2016-12-07,2016-12-17,2,1,,Reservation,10
True,2016-04-15,2016-04-27,3,1,,Reservation,12
True,2016-11-11,2016-11-19,1,1,,Reservation,8
True,2016-12-10,2016-12-11,1,1,,Reservation,1
True,2017-02-04,2017-02-04,1,1,,Walk-in,0
True,2015-09-04,2015-09-05,2,1,,Reservation,1
True,2015-02-10,2015-08-10,9,1,,Reservation,181
True,2017-02-04,2017-08-04,7,1,,Reservation,181
True,2016-03-18,2016-03-18,1,1,,Walk-in,0
True,2017-03-22,2017-05-04,1,1,,Reservation,43
True,2015-09-24,2015-09-25,1,1,,Reservation,1
True,2015-10-23,2015-10-28,1,1,,Reservation,5
True,2016-11-08,2016-11-09,2,1,,Reservation,1
True,2016-01-30,2016-02-09,2,1,,Reservation,10
True,2016-02-03,2016-02-11,1,1,,Reservation,8
True,2017-01-25,2017-01-25,1,1,,Walk-in,0
True,2016-05-04,2016-05-09,4,1,,Reservation,5
True,2015-12-27,2016-06-10,8,1,,Reservation,166
True,2016-05-19,2016-05-20,3,1,,Reservation,1
True,2016-06-15,2016-06-29,1,1,,Reservation,14
True,2016-01-23,2016-01-31,2,1,,Reservation,8
True,2015-06-22,2015-07-06,5,1,,Reservation,14
True,2016-07-08,2016-07-14,3,1,,Reservation,6
True,2015-03-24,2015-07-05,5,1,,Reservation,103
True,2016-03-03,2016-03-08,2,1,,Reservation,5
True,2016-03-16,2016-03-16,1,1,,Walk-in,0
True,2016-11-24,2016-11-25,5,1,,Reservation,1
True,2017-01-24,2017-01-27,4,1,,Reservation,3
True,2015-05-30,2015-07-20,5,1,,Reservation,51
True,2016-02-02,2016-02-03,1,1,,Reservation,1
True,2016-02-03,2016-02-04,1,1,,Reservation,1
True,2016-06-16,2016-06-17,0,1,,Reservation,1
True,2017-04-24,2017-04-24,1,1,,Walk-in,0
True,2017-04-28,2017-08-11,7,1,,Reservation,105
True,2017-08-02,2017-08-02,1,1,,Walk-in,0
True,2016-12-06,2016-12-10,1,1,,Reservation,4
True,2017-04-10,2017-04-17,1,1,,Reservation,7
True,2016-03-08,2016-04-10,1,1,,Reservation,33
True,2016-07-06,2016-07-27,5,0,2016-07-08,Reservation,21
True,2015-06-30,2015-09-01,4,1,,Reservation,63
True,2016-05-02,2016-05-04,1,1,,Reservation,2
True,2016-11-14,2016-11-21,1,1,,Reservation,7
True,2016-12-12,2016-12-19,1,1,,Reservation,7
True,2017-01-24,2017-01-30,2,1,,Reservation,6
True,2017-05-22,2017-05-24,1,1,,Reservation,2
True,2016-10-10,2016-10-18,2,1,,Reservation,8
True,2015-09-01,2015-09-07,1,1,,Reservation,6
True,2015-01-01,2015-09-24,6,1,,Reservation,266
True,2015-01-01,2015-09-24,6,1,,Reservation,266
True,2015-01-01,2015-09-24,6,1,,Reservation,266
True,2015-01-01,2015-09-24,6,1,,Reservation,266
True,2015-01-01,2015-09-24,6,1,,Reservation,266
True,2016-12-14,2016-12-16,2,1,,Reservation,2
True,2017-05-17,2017-05-22,1,1,,Reservation,5
True,2016-01-06,2016-01-06,1,1,,Walk-in,0
True,2016-01-06,2016-09-17,28,1,,Reservation,255
True,2016-09-05,2016-10-16,1,1,,Reservation,41
True,2017-03-21,2017-03-30,1,1,,Reservation,9
True,2017-06-30,2017-07-11,1,1,,Reservation,11
True,2016-09-05,2016-10-16,1,1,,Reservation,41
True,2017-02-15,2017-02-16,1,1,,Reservation,1
True,2017-05-15,2017-05-15,1,1,,Walk-in,0
True,2016-02-04,2016-02-04,1,1,,Walk-in,0
True,2016-03-29,2016-04-01,1,1,,Reservation,3
True,2016-10-19,2016-10-29,2,1,,Reservation,10
True,2015-05-29,2015-10-30,3,1,,Reservation,154
True,2016-10-11,2016-10-28,4,1,,Reservation,17
True,2017-01-18,2017-01-19,1,1,,Reservation,1
True,2015-10-26,2015-10-26,1,1,,Walk-in,0
True,2015-11-26,2015-11-26,1,1,,Walk-in,0
True,2016-11-24,2016-11-24,1,1,,Walk-in,0
True,2017-04-18,2017-04-18,1,1,,Walk-in,0
True,2014-11-18,2015-12-22,1,0,2015-01-01,Reservation,399
True,2015-01-01,2015-07-22,7,0,2015-01-01,Reservation,202
True,2015-01-01,2015-09-17,3,0,2015-01-21,Reservation,259
True,2015-01-01,2015-09-17,3,0,2015-01-21,Reservation,259
True,2015-01-01,2015-09-17,3,0,2015-01-21,Reservation,259
True,2015-01-01,2015-09-17,3,0,2015-01-21,Reservation,259
True,2015-01-01,2015-09-17,3,0,2015-01-21,Reservation,259
True,2015-01-01,2015-09-17,3,0,2015-01-21,Reservation,259
True,2015-01-01,2015-09-17,3,0,2015-01-21,Reservation,259
True,2015-01-01,2015-09-17,3,0,2015-01-21,Reservation,259
True,2015-01-01,2015-09-17,3,0,2015-01-21,Reservation,259
True,2015-01-01,2015-09-17,3,0,2015-01-21,Reservation,259
True,2015-01-01,2015-09-17,3,0,2015-01-21,Reservation,259
True,2015-01-01,2015-09-17,3,0,2015-01-21,Reservation,259
True,2015-01-01,2015-09-17,3,0,2015-01-21,Reservation,259
True,2015-01-01,2015-09-17,3,0,2015-01-21,Reservation,259
True,2015-01-01,2015-09-17,3,0,2015-01-21,Reservation,259
True,2015-01-01,2015-09-17,3,0,2015-01-21,Reservation,259
True,2015-01-01,2015-09-17,3,0,2015-01-21,Reservation,259
True,2015-01-01,2015-09-17,3,0,2015-01-21,Reservation,259
True,2015-01-01,2015-09-17,3,0,2015-01-21,Reservation,259
True,2015-01-01,2015-09-17,3,0,2015-01-21,Reservation,259
True,2015-01-01,2015-09-17,3,0,2015-01-21,Reservation,259
True,2015-01-01,2015-09-17,3,0,2015-01-21,Reservation,259
True,2015-01-01,2015-09-17,3,0,2015-01-21,Reservation,259
True,2015-01-01,2015-09-17,3,0,2015-01-21,Reservation,259
True,2015-01-01,2015-09-17,3,0,2015-01-21,Reservation,259
True,2015-01-01,2015-09-17,3,0,2015-01-21,Reservation,259
True,2015-01-01,2015-09-17,3,0,2015-01-21,Reservation,259
True,2015-01-01,2015-09-17,3,0,2015-01-21,Reservation,259
True,2015-01-01,2015-09-17,3,0,2015-01-21,Reservation,259
True,2015-01-01,2015-09-17,3,0,2015-01-21,Reservation,259
True,2015-01-01,2015-09-17,3,0,2015-01-21,Reservation,259
True,2015-01-01,2015-09-17,3,0,2015-01-21,Reservation,259
True,2015-01-01,2015-09-17,3,0,2015-01-21,Reservation,259
True,2015-01-01,2015-09-17,3,0,2015-01-21,Reservation,259
True,2015-01-01,2015-09-17,3,0,2015-01-21,Reservation,259
True,2015-01-01,2015-09-17,3,0,2015-01-21,Reservation,259
True,2015-01-01,2015-09-17,3,0,2015-01-21,Reservation,259
True,2015-01-01,2015-09-17,3,0,2015-01-21,Reservation,259
True,2015-01-01,2015-09-17,3,0,2015-01-21,Reservation,259
True,2015-01-01,2015-09-17,3,0,2015-01-21,Reservation,259
True,2015-01-01,2015-09-17,3,0,2015-01-21,Reservation,259
True,2015-01-01,2015-09-17,3,0,2015-01-21,Reservation,259
True,2015-01-01,2015-09-17,3,0,2015-01-21,Reservation,259
True,2015-01-01,2015-09-17,3,0,2015-01-21,Reservation,259
True,2015-01-01,2015-09-17,3,0,2015-01-21,Reservation,259
True,2015-01-01,2015-09-17,3,0,2015-01-21,Reservation,259
True,2015-01-01,2015-09-17,3,0,2015-01-21,Reservation,259
True,2015-01-01,2015-09-17,3,0,2015-01-21,Reservation,259
True,2015-01-01,2015-09-17,3,0,2015-01-21,Reservation,259
True,2015-01-01,2015-09-17,3,0,2015-01-21,Reservation,259
True,2015-01-01,2015-09-17,3,0,2015-01-21,Reservation,259
True,2015-01-01,2015-09-17,3,0,2015-01-21,Reservation,259
True,2015-01-01,2015-09-17,3,0,2015-01-21,Reservation,259
True,2015-01-01,2015-09-17,3,0,2015-01-21,Reservation,259
True,2015-01-01,2015-09-17,3,0,2015-01-21,Reservation,259
True,2015-01-01,2015-09-17,3,0,2015-01-21,Reservation,259
True,2015-01-01,2015-09-17,3,0,2015-01-21,Reservation,259
True,2015-01-01,2015-09-17,3,0,2015-01-21,Reservation,259
True,2015-01-01,2015-09-17,3,0,2015-01-21,Reservation,259
True,2015-01-01,2015-09-17,3,0,2015-01-21,Reservation,259
True,2015-01-01,2015-09-17,3,0,2015-01-21,Reservation,259
True,2015-01-01,2015-09-17,3,0,2015-01-21,Reservation,259
True,2015-01-01,2015-09-17,3,0,2015-01-21,Reservation,259
True,2015-01-01,2015-09-17,3,0,2015-01-21,Reservation,259
True,2015-01-01,2015-09-17,3,0,2015-01-21,Reservation,259
True,2015-01-01,2015-09-17,3,0,2015-01-21,Reservation,259
True,2015-01-01,2015-09-17,3,0,2015-01-21,Reservation,259
True,2015-01-01,2015-09-17,3,0,2015-01-21,Reservation,259
True,2015-01-01,2015-09-17,3,0,2015-01-21,Reservation,259
True,2015-01-01,2015-09-17,3,0,2015-01-21,Reservation,259
True,2015-01-01,2015-09-17,3,0,2015-01-21,Reservation,259
True,2015-01-01,2015-09-17,3,0,2015-01-21,Reservation,259
True,2015-01-01,2015-09-17,3,0,2015-01-21,Reservation,259
True,2015-01-01,2015-09-17,3,0,2015-01-21,Reservation,259
True,2015-01-01,2015-09-17,3,0,2015-01-21,Reservation,259
True,2015-01-01,2015-09-17,3,0,2015-01-21,Reservation,259
True,2015-01-01,2015-09-17,3,0,2015-01-21,Reservation,259
True,2015-01-01,2015-09-17,3,0,2015-01-21,Reservation,259
True,2015-01-01,2015-09-17,3,0,2015-01-21,Reservation,259
True,2015-01-01,2015-09-17,3,0,2015-01-21,Reservation,259
True,2015-01-01,2015-09-17,3,0,2015-01-21,Reservation,259
True,2015-01-01,2015-09-17,3,0,2015-01-21,Reservation,259
True,2015-01-01,2015-09-17,3,0,2015-01-21,Reservation,259
True,2015-01-01,2015-09-17,3,0,2015-01-21,Reservation,259
True,2015-01-01,2015-09-17,3,0,2015-01-21,Reservation,259
True,2015-01-01,2015-09-17,3,0,2015-01-21,Reservation,259
True,2015-01-01,2015-09-17,3,0,2015-01-21,Reservation,259
True,2015-01-01,2015-09-17,3,0,2015-01-21,Reservation,259
True,2015-01-01,2015-09-17,3,0,2015-01-21,Reservation,259
True,2015-01-01,2015-09-17,3,0,2015-01-21,Reservation,259
True,2015-01-02,2015-09-15,28,0,2015-01-21,Reservation,256
True,2015-01-02,2015-09-20,6,0,2015-01-22,Reservation,261
True,2015-01-02,2015-10-04,2,0,2015-01-30,Reservation,275
True,2015-01-02,2015-10-04,2,0,2015-01-30,Reservation,275
True,2015-01-02,2015-10-04,2,0,2015-01-30,Reservation,275
True,2015-01-02,2015-10-04,2,0,2015-01-30,Reservation,275
True,2015-01-02,2015-10-04,2,0,2015-01-30,Reservation,275
True,2015-01-02,2015-10-04,2,0,2015-01-30,Reservation,275
True,2015-01-02,2015-10-04,2,0,2015-01-30,Reservation,275
True,2015-01-02,2015-10-04,2,0,2015-01-30,Reservation,275
True,2015-01-02,2015-10-04,2,0,2015-01-30,Reservation,275
True,2015-01-02,2015-10-04,2,0,2015-01-30,Reservation,275
True,2015-01-02,2015-10-04,2,0,2015-01-30,Reservation,275
True,2015-01-02,2015-10-04,2,0,2015-01-30,Reservation,275
True,2015-01-02,2015-10-04,2,0,2015-01-30,Reservation,275
True,2015-01-02,2015-10-04,2,0,2015-01-30,Reservation,275
True,2015-01-02,2015-10-04,2,0,2015-01-30,Reservation,275
True,2015-01-02,2015-10-04,2,0,2015-01-30,Reservation,275
True,2015-01-02,2015-10-04,2,0,2015-01-30,Reservation,275
True,2015-01-02,2015-10-04,2,0,2015-01-30,Reservation,275
True,2015-01-02,2015-10-04,2,0,2015-01-30,Reservation,275
True,2015-01-02,2015-10-04,2,0,2015-01-30,Reservation,275
True,2015-01-02,2015-10-04,2,0,2015-01-30,Reservation,275
True,2015-01-02,2015-10-04,2,0,2015-01-30,Reservation,275
True,2015-01-02,2015-10-04,2,0,2015-01-30,Reservation,275
True,2015-01-02,2015-10-04,2,0,2015-01-30,Reservation,275
True,2015-01-02,2015-10-04,2,0,2015-01-30,Reservation,275
True,2015-01-02,2015-10-04,2,0,2015-01-30,Reservation,275
True,2015-01-02,2015-10-04,2,0,2015-01-30,Reservation,275
True,2015-01-27,2015-09-15,5,0,2015-02-02,Reservation,231
True,2015-01-27,2015-09-15,5,0,2015-02-02,Reservation,231
True,2014-11-18,2015-07-12,6,0,2015-02-05,Reservation,236
True,2015-01-31,2015-07-29,8,0,2015-02-05,Reservation,179
True,2015-01-27,2015-08-25,5,0,2015-02-05,Reservation,210
True,2015-01-28,2015-08-27,3,0,2015-02-06,Reservation,211
True,2015-02-06,2015-08-06,7,0,2015-02-10,Reservation,181
True,2015-01-03,2015-07-04,8,0,2015-05-29,Reservation,182
True,2015-01-04,2015-07-18,8,0,2015-02-11,Reservation,195
True,2015-02-11,2015-09-01,10,0,2015-02-11,Reservation,202
True,2015-02-10,2015-08-09,13,0,2015-02-11,Reservation,180
True,2015-02-05,2015-08-08,7,0,2015-02-12,Reservation,184
True,2015-02-05,2015-09-02,7,0,2015-02-20,Reservation,209
True,2015-02-16,2015-09-17,2,0,2015-02-23,Reservation,213
True,2015-02-13,2015-08-11,13,0,2015-02-25,Reservation,179
True,2015-02-20,2015-07-05,7,0,2015-02-25,Reservation,135
True,2015-02-26,2015-07-13,7,0,2015-02-26,Reservation,137
True,2015-02-05,2015-09-15,6,0,2015-03-03,Reservation,222
True,2015-02-05,2015-09-15,6,0,2015-03-03,Reservation,222
True,2015-02-05,2015-09-15,6,0,2015-03-03,Reservation,222
True,2015-02-05,2015-09-15,6,0,2015-03-03,Reservation,222
True,2015-02-05,2015-09-15,6,0,2015-03-03,Reservation,222
True,2015-02-05,2015-09-15,6,0,2015-03-03,Reservation,222
True,2015-02-05,2015-09-15,6,0,2015-03-03,Reservation,222
True,2015-02-05,2015-09-15,6,0,2015-03-03,Reservation,222
True,2015-02-05,2015-09-15,6,0,2015-03-03,Reservation,222
True,2015-02-05,2015-09-15,6,0,2015-03-03,Reservation,222
True,2015-02-05,2015-09-15,6,0,2015-03-03,Reservation,222
True,2015-02-05,2015-09-15,6,0,2015-03-03,Reservation,222
True,2015-02-05,2015-09-15,6,0,2015-03-03,Reservation,222
True,2015-02-05,2015-09-15,6,0,2015-03-03,Reservation,222
True,2015-02-05,2015-09-15,6,0,2015-03-03,Reservation,222
True,2015-02-05,2015-09-15,6,0,2015-03-03,Reservation,222
True,2015-02-05,2015-09-15,6,0,2015-03-03,Reservation,222
True,2015-02-05,2015-09-15,6,0,2015-03-03,Reservation,222
True,2015-02-05,2015-09-15,6,0,2015-03-03,Reservation,222
True,2015-02-05,2015-09-15,6,0,2015-03-03,Reservation,222
True,2015-02-05,2015-09-15,6,0,2015-03-03,Reservation,222
True,2015-02-05,2015-09-15,6,0,2015-03-03,Reservation,222
True,2015-02-05,2015-09-15,6,0,2015-03-03,Reservation,222
True,2015-02-05,2015-09-15,6,0,2015-03-03,Reservation,222
True,2015-02-05,2015-09-15,6,0,2015-03-03,Reservation,222
True,2015-02-05,2015-09-15,6,0,2015-03-03,Reservation,222
True,2015-03-03,2015-09-26,2,0,2015-03-03,Reservation,207
True,2015-03-03,2015-09-26,2,0,2015-03-03,Reservation,207
True,2015-03-03,2015-09-26,2,0,2015-03-03,Reservation,207
True,2015-03-03,2015-09-26,2,0,2015-03-03,Reservation,207
True,2015-03-03,2015-09-26,2,0,2015-03-03,Reservation,207
True,2015-03-03,2015-09-26,2,0,2015-03-03,Reservation,207
True,2015-03-03,2015-09-26,2,0,2015-03-03,Reservation,207
True,2015-03-03,2015-09-26,2,0,2015-03-03,Reservation,207
True,2015-03-03,2015-09-26,2,0,2015-03-03,Reservation,207
True,2015-03-03,2015-09-26,2,0,2015-03-03,Reservation,207
True,2015-02-27,2015-07-05,7,0,2015-03-04,Reservation,128
True,2015-02-24,2015-11-19,3,0,2015-03-04,Reservation,268
True,2015-02-10,2015-11-26,1,0,2015-03-06,Reservation,289
True,2015-02-16,2015-07-06,7,0,2015-03-09,Reservation,140
True,2015-02-13,2015-07-04,7,0,2015-03-09,Reservation,141
True,2015-03-02,2015-07-02,4,0,2015-03-11,Reservation,122
True,2015-01-29,2015-08-04,5,0,2015-03-12,Reservation,187
True,2015-01-01,2015-07-11,7,0,2015-03-17,Reservation,191
True,2015-02-23,2015-07-04,7,0,2015-03-17,Reservation,131
True,2014-11-18,2015-07-07,8,0,2015-03-17,Reservation,231
True,2015-03-09,2015-07-19,6,0,2015-03-18,Reservation,132
True,2016-05-02,2016-05-04,1,1,,Reservation,2
True,2016-06-20,2016-06-21,1,1,,Reservation,1
True,2015-09-11,2015-10-04,2,1,,Reservation,23
True,2015-01-02,2015-09-24,4,0,2015-04-02,Reservation,265
True,2015-01-02,2015-09-24,4,0,2015-04-02,Reservation,265
True,2015-01-02,2015-09-24,4,0,2015-04-02,Reservation,265
True,2015-01-02,2015-09-24,4,0,2015-04-02,Reservation,265
True,2015-01-02,2015-09-24,4,0,2015-04-02,Reservation,265
True,2015-01-02,2015-09-24,4,0,2015-04-02,Reservation,265
True,2015-01-02,2015-09-24,4,0,2015-04-02,Reservation,265
True,2015-01-02,2015-09-24,4,0,2015-04-02,Reservation,265
True,2015-01-02,2015-09-24,4,0,2015-04-02,Reservation,265
True,2015-01-02,2015-09-24,4,0,2015-04-02,Reservation,265
True,2015-01-02,2015-09-24,4,0,2015-04-02,Reservation,265
True,2015-01-02,2015-09-24,4,0,2015-04-02,Reservation,265
True,2015-01-02,2015-09-24,4,0,2015-04-02,Reservation,265
True,2015-01-02,2015-09-24,4,0,2015-04-02,Reservation,265
True,2015-01-02,2015-09-24,4,0,2015-04-02,Reservation,265
True,2015-04-03,2015-07-05,7,0,2015-04-03,Reservation,93
True,2016-08-21,2016-12-08,3,1,,Reservation,109
True,2015-01-22,2015-07-21,8,0,2015-04-04,Reservation,180
True,2015-01-02,2015-08-27,8,0,2015-04-04,Reservation,237
True,2015-01-02,2015-08-27,8,0,2015-04-04,Reservation,237
True,2015-01-02,2015-08-27,8,0,2015-04-04,Reservation,237
True,2015-03-02,2015-08-01,14,0,2015-04-04,Reservation,152
True,2015-05-06,2015-07-02,3,0,2015-06-14,Reservation,57
True,2015-04-07,2015-12-04,4,1,,Reservation,241
True,2015-12-18,2016-03-24,3,1,,Reservation,97
True,2015-12-18,2016-04-22,3,1,,Reservation,126
True,2016-01-14,2016-05-25,4,1,,Reservation,132
True,2015-12-18,2016-06-09,4,1,,Reservation,174
True,2016-01-14,2016-10-28,4,1,,Reservation,288
True,2016-01-14,2016-11-30,4,1,,Reservation,321
True,2015-12-18,2016-12-07,4,0,2016-12-04,Reservation,355
True,2016-08-23,2017-02-24,4,1,,Reservation,185
True,2016-11-30,2017-04-13,3,1,,Reservation,134
True,2016-12-17,2017-04-13,3,0,2016-12-26,Reservation,117
True,2016-12-17,2017-04-21,4,1,,Reservation,125
True,2016-12-17,2017-04-28,3,0,2017-03-31,Reservation,132
True,2016-10-30,2016-12-30,1,1,,Reservation,61
True,2016-10-30,2016-12-30,1,1,,Reservation,61
True,2017-08-03,2017-08-25,4,1,,Reservation,22
True,2016-02-16,2016-03-24,4,0,2016-03-14,Reservation,37
True,2016-01-21,2016-01-21,1,1,,Walk-in,0
True,2016-03-22,2016-03-22,1,1,,Walk-in,0
True,2015-01-27,2015-09-12,7,0,2015-04-08,Reservation,228
True,2015-03-02,2015-07-26,5,0,2015-04-10,Reservation,146
True,2015-02-19,2015-08-15,7,0,2015-04-10,Reservation,177
True,2015-02-19,2015-08-15,7,0,2015-04-10,Reservation,177
True,2015-10-14,2016-03-31,4,1,,Reservation,169
True,2017-02-23,2017-03-02,3,1,,Reservation,7
True,2016-11-04,2017-04-05,4,1,,Reservation,152
True,2017-01-11,2017-01-12,1,1,,Reservation,1
True,2015-01-01,2015-08-15,7,0,2015-04-15,Reservation,226
True,2015-01-01,2015-08-23,6,0,2015-04-15,Reservation,234
True,2015-02-19,2015-11-16,4,0,2015-04-15,Reservation,270
True,2015-02-19,2015-11-16,4,0,2015-04-15,Reservation,270
True,2014-11-18,2015-08-01,10,0,2015-04-16,Reservation,256
True,2015-06-30,2015-07-01,1,1,,Reservation,1
True,2015-10-19,2015-10-21,1,1,,Reservation,2
True,2016-03-21,2016-03-29,2,1,,Reservation,8
True,2016-05-02,2016-05-02,1,1,,Walk-in,0
True,2016-05-02,2016-05-09,2,1,,Reservation,7
True,2016-10-21,2016-11-08,2,1,,Reservation,18
True,2015-02-10,2015-07-10,4,0,2015-04-20,Reservation,150
True,2015-09-28,2015-10-01,1,1,,Reservation,3
True,2015-12-31,2016-01-08,1,1,,Reservation,8
True,2016-02-11,2016-02-26,1,1,,Reservation,15
True,2016-11-18,2016-11-21,2,1,,Reservation,3
True,2017-02-02,2017-02-06,2,1,,Reservation,4
True,2015-02-13,2015-08-01,9,0,2015-04-25,Reservation,169
True,2015-11-18,2015-11-18,1,1,,Walk-in,0
True,2017-02-17,2017-02-17,1,1,,Walk-in,0
True,2016-08-22,2017-03-05,10,1,,Reservation,195
True,2016-08-13,2017-04-22,8,1,,Reservation,252
True,2015-01-30,2015-07-15,2,0,2015-04-28,Reservation,166
True,2015-01-30,2015-07-15,2,0,2015-04-28,Reservation,166
True,2015-01-30,2015-07-15,2,0,2015-04-28,Reservation,166
True,2015-01-30,2015-07-15,2,0,2015-04-28,Reservation,166
True,2015-01-30,2015-07-15,2,0,2015-04-28,Reservation,166
True,2015-01-30,2015-07-15,2,0,2015-04-28,Reservation,166
True,2015-01-30,2015-07-15,2,0,2015-04-28,Reservation,166
True,2015-01-30,2015-07-15,2,0,2015-04-28,Reservation,166
True,2015-01-30,2015-07-15,2,0,2015-04-28,Reservation,166
True,2015-01-30,2015-07-15,2,0,2015-04-28,Reservation,166
True,2015-01-30,2015-07-15,2,0,2015-04-28,Reservation,166
True,2015-01-30,2015-07-15,2,0,2015-04-28,Reservation,166
True,2015-01-30,2015-07-15,2,0,2015-04-28,Reservation,166
True,2015-01-30,2015-07-15,2,0,2015-04-28,Reservation,166
True,2015-01-30,2015-07-15,2,0,2015-04-28,Reservation,166
True,2015-01-30,2015-07-15,2,0,2015-04-28,Reservation,166
True,2015-01-30,2015-07-15,2,0,2015-04-28,Reservation,166
True,2015-01-30,2015-07-15,2,0,2015-04-28,Reservation,166
True,2015-01-30,2015-07-15,2,0,2015-04-28,Reservation,166
True,2015-01-30,2015-07-15,2,0,2015-04-28,Reservation,166
True,2015-01-30,2015-07-15,2,0,2015-04-28,Reservation,166
True,2015-01-30,2015-07-15,2,0,2015-04-28,Reservation,166
True,2015-01-30,2015-07-15,2,0,2015-04-28,Reservation,166
True,2015-01-30,2015-07-15,2,0,2015-04-28,Reservation,166
True,2015-01-30,2015-07-15,2,0,2015-04-28,Reservation,166
True,2015-01-02,2015-09-03,3,0,2015-04-29,Reservation,244
True,2015-01-02,2015-09-03,3,0,2015-04-29,Reservation,244
True,2015-01-02,2015-09-03,3,0,2015-04-29,Reservation,244
True,2015-01-02,2015-09-03,3,0,2015-04-29,Reservation,244
True,2015-01-02,2015-09-03,3,0,2015-04-29,Reservation,244
True,2015-01-02,2015-09-03,3,0,2015-04-29,Reservation,244
True,2015-01-02,2015-09-03,3,0,2015-04-29,Reservation,244
True,2015-01-02,2015-09-03,3,0,2015-04-29,Reservation,244
True,2015-01-02,2015-09-03,3,0,2015-04-29,Reservation,244
True,2015-01-02,2015-09-03,3,0,2015-04-29,Reservation,244
True,2015-01-02,2015-09-03,3,0,2015-04-29,Reservation,244
True,2015-01-02,2015-09-03,3,0,2015-04-29,Reservation,244
True,2015-01-02,2015-09-03,3,0,2015-04-29,Reservation,244
True,2015-01-02,2015-09-03,3,0,2015-04-29,Reservation,244
True,2015-01-02,2015-09-03,3,0,2015-04-29,Reservation,244
True,2015-01-02,2015-09-03,3,0,2015-04-29,Reservation,244
True,2015-01-02,2015-09-03,3,0,2015-04-29,Reservation,244
True,2015-01-02,2015-09-03,3,0,2015-04-29,Reservation,244
True,2015-01-02,2015-09-03,3,0,2015-04-29,Reservation,244
True,2015-01-02,2015-09-03,3,0,2015-04-29,Reservation,244
True,2015-02-10,2015-09-01,2,0,2015-04-29,Reservation,203
True,2017-01-27,2017-01-29,5,1,,Reservation,2
True,2015-11-03,2015-11-09,4,1,,Reservation,6
True,2015-11-03,2015-11-09,4,1,,Reservation,6
True,2016-01-21,2016-02-01,4,1,,Reservation,11
True,2016-10-10,2016-10-24,3,1,,Reservation,14
True,2016-10-27,2016-11-03,1,1,,Reservation,7
True,2016-10-10,2016-10-24,3,1,,Reservation,14
True,2016-10-27,2016-11-03,1,1,,Reservation,7
True,2015-10-14,2016-04-22,3,1,,Reservation,191
True,2015-09-24,2015-12-29,5,1,,Reservation,96
True,2015-10-02,2015-12-30,4,1,,Reservation,89
True,2015-10-21,2015-10-21,1,1,,Walk-in,0
True,2017-01-06,2017-01-09,2,1,,Reservation,3
True,2015-07-13,2015-07-16,2,0,2015-07-15,Reservation,3
True,2015-10-21,2015-10-21,1,1,,Walk-in,0
True,2017-01-06,2017-01-09,2,1,,Reservation,3
True,2015-02-19,2015-09-07,5,0,2015-05-08,Reservation,200
True,2015-02-19,2015-09-07,5,0,2015-05-08,Reservation,200
True,2015-01-03,2015-07-04,8,0,2015-05-14,Reservation,182
True,2015-02-13,2015-07-18,8,0,2015-05-16,Reservation,155
True,2016-09-21,2017-04-30,7,1,,Reservation,221
True,2015-11-12,2015-11-12,1,1,,Walk-in,0
True,2015-09-07,2015-09-08,2,1,,Reservation,1
True,2016-05-16,2016-05-17,2,1,,Reservation,1
True,2016-05-31,2016-06-06,1,1,,Reservation,6
True,2016-07-07,2016-07-13,1,1,,Reservation,6
True,2016-10-12,2016-10-19,2,1,,Reservation,7
True,2016-11-21,2016-11-22,1,1,,Reservation,1
True,2016-12-13,2016-12-13,2,1,,Walk-in,0
True,2017-01-02,2017-01-04,2,0,2017-01-02,Reservation,2
True,2017-02-13,2017-02-15,1,1,,Reservation,2
True,2017-03-27,2017-03-28,1,1,,Reservation,1
True,2017-05-03,2017-05-08,3,1,,Reservation,5
True,2017-05-02,2017-05-02,2,1,,Walk-in,0
True,2016-10-04,2016-10-05,1,1,,Reservation,1
True,2016-12-12,2016-12-14,0,1,,Reservation,2
True,2017-05-11,2017-05-11,1,1,,Walk-in,0
True,2016-11-16,2016-11-16,1,1,,Walk-in,0
True,2015-06-08,2015-09-30,7,1,,Reservation,114
